sentence,label,polygon_name,h3_cell,latitude,longitude,source,region,source_url,source_item_id,language
അകത്ത് സമകാലീന അലങ്കാരങ്ങളും പടിക്കെട്ടിന്റെ റോട്ടുണ്ടയും സംരക്ഷിച്ചിരിക്കുന്നു.,no,"Beer, Sondheimer & Co. Gebäude",831faefffffffff,50.1159844,8.6676173,description,hessen,https://www.openstreetmap.org/way/42730588,6b03f260f8e42fab,ml
"ഓസ്‌ട്രേലിയയിലെ ക്വീൻസ്‌ലാൻഡിൽ കേപ് യോർക്ക് ഉപദ്വീപിന്റെ പടിഞ്ഞാറൻ ഭാഗത്ത് സ്ഥിതിചെയ്യുന്ന വീപ ബോക്‌സൈറ്റ് ഖനി, സംസ്കരണ സൗകര്യങ്ങൾ, ടൗൺഷിപ്പ് എന്നിവയ്ക്ക് വൈദ്യുതി നൽകുന്നു.",no,Weipa Solar Farm,839ce4fffffffff,-12.64685385,141.85648745,description,australia,https://www.openstreetmap.org/way/1229842269,1c891733227be641,ml
ഗവേഷണ വിദ്യാർത്ഥികൾക്കായി,no,ABU Institute lib,835818fffffffff,11.15120385,7.65502275,description,nigeria,https://www.openstreetmap.org/way/483941738,45361615e390b1a7,ml
ഇരുമ്പുമാലിന്യമോ മറ്റെന്തെങ്കിലുമോ?,no,,83540cfffffffff,15.16910425,-12.176872849999999,description,mauritania,https://www.openstreetmap.org/way/1079848653,8dfac4a3dba8ddef,ml
വിമാനത്താവളപ്പാതയോ?,yes,Airstrip,8352e6fffffffff,15.22977665,44.983853100000005,description,yemen,https://www.openstreetmap.org/way/798881102,e589688820307ef6,ml
1966 മുതൽ 1989 വരെ മുൻ സോവിയറ്റ് യൂണിയൻ കടലിൽ മുക്കിയ ആണവ മാലിന്യം,no,,830111fffffffff,72.5,35.0,description,russia-northwestern-fed-district,https://www.openstreetmap.org/relation/11285920,e9088cc3698b77f3,ml
നാവിഗേഷനിലേക്ക് പോകുക,no,Launchpad 41/15,8321a9fffffffff,45.9736039,63.66350095,description,kazakhstan,https://www.openstreetmap.org/way/169401013,e316f8b8e6426ef9,ml
2019 ജൂണിൽ തുറന്നു,no,Trison,8372d6fffffffff,-4.262987799999999,139.68465105,description,indonesia-papua,https://www.openstreetmap.org/way/767407882,e0c46181d6f78444,ml
പ്ലായ,yes,,8338d4fffffffff,26.347407500000003,1.4621255,description,algeria,https://www.openstreetmap.org/way/1251874682,4d89e54803598cc9,ml
ഹോളി നെയിം റിട്രീറ്റ് ഹൗസിന്റെ മുൻ സ്ഥലമായിരുന്നു ഇത്; ഗ്രീൻ ബേയിലെ കത്തോലിക്കാ രൂപതയുടെ ഉടമസ്ഥതയിലും നടത്തിപ്പിലുമായിരുന്നു.,no,,832740fffffffff,45.19913735,-87.34064065,description,us-wisconsin,https://www.openstreetmap.org/relation/11195573,ef1b719ae03b0453,ml
"കലയും വിനോദവും, നൃത്തപാഠശാലകൾ, നൃത്ത സ്റ്റുഡിയോകൾ, കുട്ടികളുടെ പ്രവർത്തനങ്ങൾ, സംഗീതപാഠശാലകൾ, ലാഭേച്ഛയില്ലാത്ത സ്ഥാപനങ്ങൾ, സ്വകാര്യ വിദ്യാലയങ്ങൾ, സ്വകാര്യ അധ്യാപകർ, പൊതു കല, യുവജന ക്ലബ്",no,San Angelo Broadway Academy,83488afffffffff,31.4527921,-100.46448895,description,us-texas,https://www.openstreetmap.org/way/782694783,27f525c411d99115,ml
മ്‌ഹമീദ് എൽ ഗിസ്ലാനെ എന്ന മരുപ്പച്ച പട്ടണത്തിൽ നിന്ന് 20 മിനിറ്റ് നടന്നാൽ എത്തുന്ന ദൂരത്തിലാണ് ഇത്.,no,Desert Camp Chraika,8338a4fffffffff,29.8385325,-5.7381302000000005,description,morocco,https://www.openstreetmap.org/way/1175183601,3e235c9d8355bc59,ml
വലിയ പ്രാർത്ഥനകൾ,no,2nd biggest Mosque,8358b5fffffffff,9.454903250000001,0.81155555,description,togo,https://www.openstreetmap.org/way/403445668,51f860d83e26c40a,ml
നീന്താൻ വളരെ നല്ല സ്ഥലം.,no,Jhaji Beach,83640bfffffffff,11.388757049999999,92.5899435,description,india-southern-zone,https://www.openstreetmap.org/relation/9964540,42cbd0df454cc48c,ml
സൗജന്യ പ്രവർത്തനങ്ങൾക്കുള്ള മൂടിയ പ്രദേശം,yes,,83a813fffffffff,-22.95501775,-47.054361,description,brazil-sudeste,https://www.openstreetmap.org/way/548704198,49b3ad4c9313791f,ml
"ശരി, വടക്കുപടിഞ്ഞാറ് (ഉപയോഗിക്കാവുന്നത് 550 മീറ്റർ)",no,Pibor Airport,836a46fffffffff,6.79846435,33.126115299999995,description,south-sudan,https://www.openstreetmap.org/way/254760296,06ad8bca5b9e0ace,ml
ഉപേക്ഷിക്കപ്പെട്ടത്,no,BLC Gas Station,836940fffffffff,15.336570649999999,119.96618345,description,philippines,https://www.openstreetmap.org/way/1080703682,5e6b5a174f4e6e8a,ml
പുതുതായി ചുട്ട റൊട്ടികളോടുകൂടിയ സാൻഡ്‌വിച്ചുകളും പലതരം വീട്ടിൽ തയ്യാറാക്കിയ സലാഡുകളും ഉൾപ്പെടെ പൂർണ്ണ പ്രഭാതഭക്ഷണം നൽകുന്ന പ്രാദേശിക ഡെലി.,no,Calabash Deli,832ad3fffffffff,33.8911925,-78.5662103,description,us-north-carolina,https://www.openstreetmap.org/way/349880224,081a02879c3a55a9,ml
ബർഗറുകളും ബിയറും,no,Kite Cable Cafe.,836589fffffffff,12.388952450000001,99.96708555000001,description,thailand,https://www.openstreetmap.org/way/321076261,5d7dd65f62b249e5,ml
"ദിവസത്തിൽ അസൗകര്യമുള്ള 4 മണിക്കൂർ മാത്രം ഷവറുകൾ ലഭ്യമാണ് (9–11, 21–23).",no,Rada Tilly Camping Municipal,83cf9efffffffff,-45.91740615,-67.55084740000001,description,argentina,https://www.openstreetmap.org/way/496391696,a50fa7112a365a2a,ml
ഉപേക്ഷിക്കപ്പെട്ടത്,no,,830a2efffffffff,66.45463755,86.05173195,description,russia-siberian-fed-district,https://www.openstreetmap.org/way/204214264,f43bc8a1b83a25b4,ml
"ഈ പ്രദേശത്തിനുള്ളിലെ നിയന്ത്രണങ്ങളും നിരോധിത പ്രവർത്തനങ്ങളും സംബന്ധിച്ച്, 2013-ലെ ന്യുവേ മാരിടൈം സോൺസ് നിയമപ്രകാരം 2020-ലെ ന്യുവേ മോന മഹു സമുദ്ര സംരക്ഷിത പ്രദേശ ചട്ടങ്ങൾ പരിശോധിക്കാൻ നാവികർക്ക് നിർദ്ദേശിക്കുന്നു.",no,Niuē Moana Mahu Marine Protected Area,839ba5fffffffff,-20.3330657,-168.2733568,description,niue,https://www.openstreetmap.org/relation/13460178,f5a9a17080054b5e,ml
2 പേർക്ക് സേവനച്ചാർജ് ഉൾപ്പെടെയുള്ള ഫീസ്: Rs. 5889.15,no,National Park Office - Marine Park - Pigeon Island,836113fffffffff,8.69350235,81.1947702,description,sri-lanka,https://www.openstreetmap.org/way/658409583,930bf4390a6004ac,ml
വെള്ളം ചൂടാക്കൽ,no,Mariental Abattoir Solar Water Heating,83ad9dfffffffff,-24.560816350000003,17.9620812,description,namibia,https://www.openstreetmap.org/way/1085106308,4220b789641c75b1,ml
ഈ ഘടന ഇനി നിലവിലില്ലായിരിക്കാം.,no,,836ac0fffffffff,1.0821684999999999,30.2394529,description,congo-democratic-republic,https://www.openstreetmap.org/way/635454166,b0fb6cddcdf4244e,ml
പൊതുജനങ്ങൾക്ക് തുറന്നിരിക്കുന്നു;,no,Swenson Forest Preserve,832754fffffffff,46.856983549999995,-91.09465929999999,description,us-wisconsin,https://www.openstreetmap.org/relation/10768565,da998f3729b6db77,ml
പിണഞ്ഞൊഴുകുന്ന ചാലുകൾ,no,,8359a2fffffffff,15.67243465,-2.1903658999999998,description,mali,https://www.openstreetmap.org/way/683188553,42fcf317b6e0d476,ml
ശൈത്യകാലത്ത് സേവനങ്ങളില്ല,no,Mobilstellplatz Ottenschlag,831e33fffffffff,48.4239068,15.2275785,description,austria,https://www.openstreetmap.org/way/1433377208,ec1b06bffd05a147,ml
നിർമ്മിച്ച കെട്ടിടം,no,,839621fffffffff,-15.7420654,28.1708032,description,zambia,https://www.openstreetmap.org/way/508424914,f6254e484fc4012a,ml
മൂന്ന് സ്വതന്ത്ര മുറികൾ വാടകയ്ക്ക് നൽകുന്നു,no,Casa El Chechy,834430fffffffff,22.616627049999998,-83.7097584,description,cuba,https://www.openstreetmap.org/way/655181725,c9273b8b3965b330,ml
2010-ൽ പവിഴപ്പുറ്റിൽ ഇടിച്ചു.,no,Nand Aparajita,836008fffffffff,10.54110005,72.61883485,description,india-southern-zone,https://www.openstreetmap.org/way/1481582099,07c5371c1c77df1c,ml
ട്രാക്കും ഫുട്ബോൾ മൈതാനവും?,yes,,832e01fffffffff,39.4783446,141.9493776,description,japan-tohoku,https://www.openstreetmap.org/way/929335762,f3b92f514916209a,ml
നെതർലാൻഡ്‌സ് രാജ്യത്തിന്റെ ഘടക രാജ്യം.,no,Aruba,836773fffffffff,12.54041475,-69.9654068,description,venezuela,https://www.openstreetmap.org/relation/1231749,ada65a916e621803,ml
2019-ൽ പിയറിഡേ എനർജി ഏറ്റെടുത്തു.,no,Waterton Gas Plant,8312c8fffffffff,49.307058049999995,-114.00047065,description,canada-alberta,https://www.openstreetmap.org/way/685968468,ec53bd73a7830fe1,ml
VAB-യുടെ ഏറ്റവും ഉയർന്ന ഭാഗമാണിത്; JAXA പ്രകാരം “VAB-യ്ക്ക് 81 മീറ്റർ ഉയരവും 64 മീറ്റർ വീതിയും 34.5 മീറ്റർ ആഴവുമുണ്ട്.”,no,,834b73fffffffff,30.40357835,130.97348465,description,japan-kyushu,https://www.openstreetmap.org/way/874877644,d51fed9ce5233386,ml
വീടിനടുത്തുള്ള പുറംകെട്ടിടം,yes,,836488fffffffff,17.713385350000003,95.20114095,description,myanmar,https://www.openstreetmap.org/way/690726088,5d9aaa49dc85073f,ml
WYSEF-നുള്ള കെട്ടിടം,yes,WYSEF Building,832896fffffffff,44.6574896,-111.1083461,description,us-montana,https://www.openstreetmap.org/way/1337238568,fbbead90db822e4b,ml
മക്ഗാഡിക്ഗാഡി പാൻസ് ലോകത്തിലെ ഏറ്റവും വലിയ ഉപ്പുസമതല സമുച്ചയമാണ്.,yes,Ntwetwe Pan,839746fffffffff,-20.529714,25.24333895,description,botswana,https://www.openstreetmap.org/relation/9468993,9fe96f2d3391781b,ml
സജീവ ഗതാഗത നിരീക്ഷണത്തിലുള്ള പ്രദേശം,no,,833865fffffffff,39.05822685,8.4700571,description,italy,https://www.openstreetmap.org/way/973150204,16813ea64ca047e0,ml
വകുപ്പുകൾ: 1. ഭൂമിശാസ്ത്രവും പരിസ്ഥിതി പഠനവും 2. സസ്യശാസ്ത്രം 3. ജന്തുശാസ്ത്രം 4. സ്ഥിതിവിവരശാസ്ത്രം 5. ജനിതക എഞ്ചിനീയറിംഗ് 6. മനുഷ്യശാസ്ത്രം 7. ക്ലിനിക്കൽ മനശ്ശാസ്ത്രം,no,Sir Jagadish Chandra Bose Academic Building,833cf4fffffffff,24.37128115,88.63689685,description,bangladesh,https://www.openstreetmap.org/way/1095670066,a2eeffe7750dfd0d,ml
ക്രി.മു. 200-ൽ നിന്നുള്ള ഹുൻ നഗരാവശിഷ്ടങ്ങൾ,yes,高昌故城 قوچۇ قەدىمىي شەھىرى,832586fffffffff,42.8552772,89.5277799,description,china-xinjiang,https://www.openstreetmap.org/way/187178575,73eff7ddcd11aa77,ml
കൃഷിയിടത്തിലെ മനുഷ്യനിർമിത ജലസംഭരണി,yes,,837ae5fffffffff,2.7130276999999996,41.85499055,description,somalia,https://www.openstreetmap.org/way/800424758,e9349189d8fe2b14,ml
"നോർവേയുടെ ഭാഗമായ, എന്നാൽ പ്രത്യേക യു.എസ്. FIPS രാജ്യ കോഡ് നൽകിയിട്ടുള്ള ഒരു ആർട്ടിക് ദ്വീപ്.",yes,Jan Mayen,830704fffffffff,70.99315125,-8.50285025,description,norway,https://www.openstreetmap.org/relation/9353234,efcf5e159387bf28,ml
2017-10-24: ജനവാസമില്ലാത്ത ഹെൻഡേഴ്സൺ ദ്വീപിന്റെ കടൽത്തീരങ്ങളിൽ ഭൂമിയിലെ ഏറ്റവും ഉയർന്ന പ്ലാസ്റ്റിക് മാലിന്യ സാന്ദ്രതയുണ്ടെന്ന് ഒരു ലേഖനം അവകാശപ്പെടുന്നു.,yes,Henderson Island,83a1a4fffffffff,-24.3767563,-128.32430929999998,description,pitcairn-islands,https://www.openstreetmap.org/relation/10018175,c9b73d09aead8cf9,ml
താജിക് അതിർത്തി കാവൽക്കാർക്കുള്ള ചെറിയ കുടിൽ,yes,Pre-border checkpoint,832088fffffffff,38.0657016,74.59119485,description,tajikistan,https://www.openstreetmap.org/way/667422638,5b36adcc8ec4e08c,ml
വള്ളപ്പുര,yes,Boathouse,832b85fffffffff,46.1063144,-74.2799302,description,canada-quebec,https://www.openstreetmap.org/way/447096579,2dfb6326894c2651,ml
"വെല്ലാർഡിലെ റെയിൽവേ സ്റ്റേഷനിൽ തന്നെ സൗകര്യപ്രദമായി സ്ഥിതിചെയ്യുന്ന, കുടുംബസൗഹൃദവും സമൂഹകേന്ദ്രിതവുമായ റെസ്റ്റോറന്റും പബ്ബുമാണ് ദ വെൽ ടാവേൺ.",yes,The Well Tavern,83c993fffffffff,-32.26380305,115.81641765,description,australia,https://www.openstreetmap.org/way/1083219303,28c8ab5d69cb9c5a,ml
"ഫുട്ബോൾ, ക്രിക്കറ്റ്, ട്രാക്ക് ആൻഡ് ഫീൽഡ് കായികങ്ങൾ തുടങ്ങിയ വിവിധ കായികങ്ങൾ കളിക്കാനും ആസ്വദിക്കാനും സമൂഹത്തിലെ ആളുകൾ എത്തുന്ന സ്ഥലം.",yes,Nehru Maidan,833c5afffffffff,27.360602999999998,95.32529500000001,description,india-north-eastern-zone,https://www.openstreetmap.org/way/83589188,030f518825134c13,ml
ഈ കൃഷിയിടം ഉപയോഗശൂന്യമാണ്,yes,The Enclosure,831828fffffffff,52.1974563,-6.35152295,description,ireland-and-northern-ireland,https://www.openstreetmap.org/way/751307989,fab4312e3706314a,ml
ഭാരവാഹന പാർക്കിംഗ്,yes,,831845fffffffff,47.39530965,-2.422856,description,pays-de-la-loire,https://www.openstreetmap.org/way/480172434,dca36e40749b78fc,ml
നീന്തൽക്കുളം,yes,Hog Harbour Blue Hole,839e11fffffffff,-15.1097946,167.0909198,description,vanuatu,https://www.openstreetmap.org/way/198585553,dc8b77da60a390e2,ml
കുടുംബങ്ങൾക്കും അയൽവാസികൾക്കും ഉള്ള നായ പാർക്ക്,yes,,832af2fffffffff,36.69121975,-76.9908877,description,us-virginia,https://www.openstreetmap.org/way/636368477,d90b3a55624ad424,ml
കൃഷിയിടത്തിലും ഒരു അരുവിക്കരികിലുമുള്ള പ്രകൃതിദത്ത ജലസംഭരണി,yes,,837a0cfffffffff,0.17023195,42.77724705,description,somalia,https://www.openstreetmap.org/way/1213086048,7f61bbfad667f435,ml
ഉപേക്ഷിക്കപ്പെട്ട പഴയ റെയിൽവേ സ്റ്റേഷൻ,yes,,831f91fffffffff,45.6879712,5.35996065,description,rhone-alpes,https://www.openstreetmap.org/way/143728337,cef2a6edc7efadf8,ml
"മുൻ യുറേനിയം ഖനി (ഫാറ്റ് മാൻ, ലിറ്റിൽ ബോയ് എന്നിവയ്ക്കുള്ള ഉറവിടം), പിന്നീട് വെള്ളി ഖനി.",yes,Port Radium,83130cfffffffff,66.08544385,-118.03813625,description,canada-northwest-territories,https://www.openstreetmap.org/way/1281190890,584d96ec32388482,ml
സ്വകാര്യ ദ്വീപ്.,yes,Motu Irioa,838935fffffffff,-17.48568325,-149.90249145,description,polynesie-francaise,https://www.openstreetmap.org/way/213212127,154c2460bf268353,ml
HGV-കൾക്കും ക്യാമ്പ് വാഹനങ്ങൾക്കും രാത്രി പാർക്കിംഗ്,yes,,83be4efffffffff,-34.76120965,142.2807966,description,australia,https://www.openstreetmap.org/way/1373258981,34cb8e155b789015,ml
ഉപേക്ഷിക്കപ്പെട്ടതും കാട് വീണ്ടെടുത്തതുമായ സ്ഥലം.,yes,Abandoned mango orchard,8364a6fffffffff,14.787642250000001,101.15383815000001,description,thailand,https://www.openstreetmap.org/way/459176228,5463fd64b44a84e3,ml
ഈ ദ്വീപ് ഹൈൻസെ ദ്വീപ് ഗ്രൂപ്പിന്റെ ഭാഗമാണ്,yes,တောင်ပလ,8364acfffffffff,14.426995000000002,97.78161084999999,description,myanmar,https://www.openstreetmap.org/way/24948615,2eecb381f9c8495d,ml
"പൊതുവായി പരിപാലിക്കുന്ന സംഭരണിയും ട്രക്ക് പാർക്കിംഗ് പ്രദേശവും, എന്നാൽ അടയാളങ്ങളില്ല.",yes,,83b911fffffffff,-34.47182865,135.6864915,description,australia,https://www.openstreetmap.org/way/1055657674,e05ca2b29c1f02aa,ml
നാഗരികതയിൽ നിന്ന് അകലെ ഒരുക്കിയ ക്യാമ്പിംഗ് സ്ഥലം.,yes,Green Dolphin Camping (Delfinul),831e5afffffffff,44.8929749,29.60429885,description,romania,https://www.openstreetmap.org/way/263969938,145908d208221903,ml
പ്രാഥമിക വിദ്യാലയം,yes,Escola Primária,83831afffffffff,-7.85952855,13.115223,description,angola,https://www.openstreetmap.org/way/705413867,e413dddab254967b,ml
ഹമ്മോക്ക് പ്രദേശം,yes,,83acd6fffffffff,-17.141278550000003,11.7921213,description,angola,https://www.openstreetmap.org/way/1174004220,0813605767f7f9db,ml
"സമുച്ചയത്തിനുള്ളിൽ ചെഡി വിഹാൻ സംഫുത്തെ എന്ന സവിശേഷ കെട്ടിടമുണ്ട്. അതിൽ 512,028 ബുദ്ധപ്രതിമകളും പുറംഭാഗത്ത് 223 ചെറിയ പഗോഡകളും ഉണ്ട്.",yes,วัดมณีไพรสณฑ์,836485fffffffff,16.716656399999998,98.5737649,description,thailand,https://www.openstreetmap.org/way/548044894,30b8b714a5f279ab,ml
നിശ്ചിത ഭൂവിഭാഗം ചുറ്റപ്പെട്ട വാസഗൃഹം,yes,,838f6bfffffffff,-7.5721425,-72.7196889,description,brazil-norte,https://www.openstreetmap.org/way/914834959,e2cb5fdd892a2453,ml
മൊബൈൽ ഫോൺ ടവർ,yes,,83ac84fffffffff,-20.50122515,16.6906853,description,namibia,https://www.openstreetmap.org/way/788543279,eaa033e171c6b581,ml
17 കാറ്റാടിയന്ത്രങ്ങൾ; കൃത്യമായ സ്ഥാനങ്ങൾ ഇതുവരെ ആകാശചിത്രങ്ങളിൽ ദൃശ്യമല്ല,yes,,835289fffffffff,11.5304113,42.49968965,description,djibouti,https://www.openstreetmap.org/way/978103331,aa096f9f38327983,ml
ജീവനക്കാരുടെയും അധ്യാപകരുടെയും പാർക്കിംഗ് സ്ഥലം.,yes,,836d34fffffffff,19.161333550000002,-96.1116816,description,mexico,https://www.openstreetmap.org/way/113790464,fdd57d9b3b773e82,ml
പഴയ ബ്രിട്ടീഷ് കെട്ടിടം,yes,,83649dfffffffff,18.94105325,96.4317958,description,myanmar,https://www.openstreetmap.org/way/417661715,bab65950404e2794,ml
ചില മരങ്ങളുള്ള മണൽപ്രദേശം.,yes,Kgalagadi Nature Reserve Campsite,83ad86fffffffff,-26.77294325,20.632359649999998,description,botswana,https://www.openstreetmap.org/way/408601941,3cb3cee8655449e8,ml
പഗോഡ.,yes,Chua Linh Phuoc,836932fffffffff,13.166087749999999,109.131014,description,vietnam,https://www.openstreetmap.org/way/904885050,bf40ee907930e31c,ml
വനനശീകരിച്ച പ്രദേശം,yes,Berong Nickel Mine,83682afffffffff,9.4042229,118.23163124999999,description,philippines,https://www.openstreetmap.org/way/874182647,96567b01f142a005,ml
മറ്റുള്ളവയ്ക്കൊപ്പം ടെർമിസിലേക്കുള്ള പങ്കിട്ട ടാക്സികൾ എടുക്കാനുള്ള ടാക്സി സ്റ്റേഷൻ,yes,,83219bfffffffff,38.61114775,66.25445105,description,uzbekistan,https://www.openstreetmap.org/way/971690426,16ad0e82e0e0166d,ml
ഭക്ഷ്യസംഭരണിയായി ഉപയോഗിക്കുന്ന ജനവാസമില്ലാത്ത പവിഴദ്വീപ്,yes,Jemo,835b51fffffffff,10.07935025,169.5245216,description,marshall-islands,https://www.openstreetmap.org/relation/18997208,ec8c78d332edff25,ml
ഉയർന്ന കുന്ന്,yes,UGLAMYA,830cddfffffffff,55.182541549999996,-160.5024316,description,us-alaska,https://www.openstreetmap.org/way/557848275,a0bd1de98a29322d,ml
ഫൈബർ-ഓപ്റ്റിക് കേബിൾ റിപീറ്റർ സ്റ്റേഷൻ,yes,,83b95bfffffffff,-32.37793955,124.6145724,description,australia,https://www.openstreetmap.org/way/1069825606,e2c5beee23bd72df,ml
പ്രാദേശിക പാറ ഉപയോഗിച്ച് 1883-ൽ നിർമ്മിച്ചത്.,yes,Cordillo Downs woolshed,83b993fffffffff,-26.7076785,140.62537945,description,australia,https://www.openstreetmap.org/way/852540765,0ccdfff5a23d20f2,ml
സ്ക്വയർ കിലോമീറ്റർ അറേ (SKA) റേഡിയോ ജ്യോതിശാസ്ത്ര സൗകര്യം ഈ പാർക്കിലാണ്.,yes,Meerkat National Park,83bc59fffffffff,-30.68785055,21.4482565,description,south-africa,https://www.openstreetmap.org/way/886682729,b54fa186b08d6bb8,ml
1900-കളുടെ തുടക്കത്തിലും മധ്യത്തിലും സാൾട്ട്പീറ്റർ ഖനികളിലെ ട്രെയിനുകളുടെ ജലസംഭരണികൾ നിറയ്ക്കാൻ ഉപയോഗിച്ചിരുന്ന ഒരു ജലക്കിണറായിരുന്നു ഇത്.,yes,El Pique,83b30efffffffff,-20.615686150000002,-69.6043656,description,chile,https://www.openstreetmap.org/way/1292206173,d3fa330fe52956df,ml
നടപ്പാത തവിട്ട്/മഞ്ഞ നിറത്തിലുള്ളതുപോലെ തോന്നുന്നു,yes,,831e85fffffffff,42.5963407,14.0757555,description,italy,https://www.openstreetmap.org/relation/13411365,06b1e259c68dceba,ml
മഴവെള്ളക്കുളം,yes,,836b2bfffffffff,15.082598999999998,25.539234450000002,description,sudan,https://www.openstreetmap.org/way/972284217,484a829f202f8cbd,ml
വ്യാവസായിക സ്ഥാപനത്തിനുള്ള ഭാരവാഹന പാർക്കിംഗ് പ്രദേശം.,yes,,8338abfffffffff,28.20413025,-0.1622684,description,algeria,https://www.openstreetmap.org/way/1084434488,52d51b9eb44d133b,ml
ബൗദ്ധ സ്തൂപം,yes,,833c00fffffffff,28.11518075,86.1707967,description,china-tibet,https://www.openstreetmap.org/way/345752857,350bd00e20dc651e,ml
"പവിഴപ്പുറ്റിനാൽ ചുറ്റപ്പെട്ട ജനവാസമില്ലാത്ത, പാറകളുള്ള വനദ്വീപ്.",yes,Failonga Island,837390fffffffff,0.7131389,127.47967539999999,description,indonesia-maluku,https://www.openstreetmap.org/way/998565436,bef3c1bb33cd3b2c,ml
ബോക്സും നിരവധി സോളാർ പാനലുകളും ആന്റിനകളും,yes,,83b881fffffffff,-23.4009782,132.39508965,description,australia,https://www.openstreetmap.org/way/1040076149,4663e77979f86f30,ml
60 അടി വരെ നീളമുള്ള കപ്പലുകൾക്ക് ദീർഘകാല സ്ലിപ്പുകളും താൽക്കാലിക നങ്കൂരസ്ഥലങ്ങളും ലഭ്യമാണ്.,yes,Robert Storrs Small Boat Harbor,8322d0fffffffff,53.8768719,-166.5531889,description,us-alaska,https://www.openstreetmap.org/way/888243068,9e744b8f406f7aea,ml
രോമമുള്ള സീലുകളുടെ കോളനി കാവൽ നിൽക്കുന്ന തീരത്തെ ഏറ്റവും ഒറ്റപ്പെട്ട കപ്പൽച്ചേതങ്ങളിൽ ഒന്നാണിത്.,yes,Otavi,83ac32fffffffff,-25.73241265,14.833140499999999,description,namibia,https://www.openstreetmap.org/relation/20250022,a43e395216f04b29,ml
മാൻ കല്ലുകളും ശവകുടീരങ്ങളും,yes,Uushigiin Uver,83250bfffffffff,49.656366950000006,99.929214,description,mongolia,https://www.openstreetmap.org/way/398981812,24dc31006dfb6492,ml
വൈകുകുകു ലോഡ്ജ് ആറാങ്ങി ഫോറസ്റ്റ് പാർക്കിന്റെ വടക്കേ അറ്റത്തുള്ള പരിവർത്തനം ചെയ്ത ഫാംഹൗസാണ്; 24 പേർക്ക് താമസിക്കാം.,yes,Waikuku Lodge,83bb28fffffffff,-41.41217335,175.36480419999998,description,new-zealand,https://www.openstreetmap.org/way/486347708,b3ebaa7992e3646d,ml
