sentence,label,polygon_name,h3_cell,latitude,longitude,source,region,source_url,source_item_id,language
हे ओएसिस शहर M’hamid El Ghizlane पासून 20 मिनिटांच्या पायी अंतरावर आहे.,no,Desert Camp Chraika,8338a4fffffffff,29.8385325,-5.7381302000000005,description,morocco,https://www.openstreetmap.org/way/1175183601,3e235c9d8355bc59,mr
मोठ्या प्रार्थना,no,2nd biggest Mosque,8358b5fffffffff,9.454903250000001,0.81155555,description,togo,https://www.openstreetmap.org/way/403445668,51f860d83e26c40a,mr
पोहण्यासाठी उत्तम ठिकाण.,no,Jhaji Beach,83640bfffffffff,11.388757049999999,92.5899435,description,india-southern-zone,https://www.openstreetmap.org/relation/9964540,42cbd0df454cc48c,mr
मोफत उपक्रमांसाठी आच्छादित क्षेत्र,yes,,83a813fffffffff,-22.95501775,-47.054361,description,brazil-sudeste,https://www.openstreetmap.org/way/548704198,49b3ad4c9313791f,mr
"ठीक आहे, वायव्य दिशेला (550 मीटर वापरण्यायोग्य)",no,Pibor Airport,836a46fffffffff,6.79846435,33.126115299999995,description,south-sudan,https://www.openstreetmap.org/way/254760296,06ad8bca5b9e0ace,mr
सोडून दिलेले,no,BLC Gas Station,836940fffffffff,15.336570649999999,119.96618345,description,philippines,https://www.openstreetmap.org/way/1080703682,5e6b5a174f4e6e8a,mr
"ताज्या भाजलेल्या पावांनी बनवलेले सँडविच, विविध घरगुती सॅलड आणि पूर्ण नाश्ता देणारे स्थानिक डेली.",no,Calabash Deli,832ad3fffffffff,33.8911925,-78.5662103,description,us-north-carolina,https://www.openstreetmap.org/way/349880224,081a02879c3a55a9,mr
बर्गर आणि बिअर,no,Kite Cable Cafe.,836589fffffffff,12.388952450000001,99.96708555000001,description,thailand,https://www.openstreetmap.org/way/321076261,5d7dd65f62b249e5,mr
"दिवसातून फक्त 4 गैरसोयीच्या तासांत (9–11, 21–23) शॉवर उपलब्ध.",no,Rada Tilly Camping Municipal,83cf9efffffffff,-45.91740615,-67.55084740000001,description,argentina,https://www.openstreetmap.org/way/496391696,a50fa7112a365a2a,mr
सोडून दिलेले,no,,830a2efffffffff,66.45463755,86.05173195,description,russia-siberian-fed-district,https://www.openstreetmap.org/way/204214264,f43bc8a1b83a25b4,mr
"या क्षेत्रातील निर्बंध आणि प्रतिबंधित क्रियाकलापांसाठी, Niuē Maritime Zones Act 2013 नुसार समुद्रप्रवाशांनी Niuē Moana Mahu Marine Protected Area Regulations 2020 पाहावेत.",no,Niuē Moana Mahu Marine Protected Area,839ba5fffffffff,-20.3330657,-168.2733568,description,niue,https://www.openstreetmap.org/relation/13460178,f5a9a17080054b5e,mr
2 व्यक्तींसाठी सेवा शुल्कासह शुल्क: रु. 5889.15,no,National Park Office - Marine Park - Pigeon Island,836113fffffffff,8.69350235,81.1947702,description,sri-lanka,https://www.openstreetmap.org/way/658409583,930bf4390a6004ac,mr
पाणी गरम करणे,no,Mariental Abattoir Solar Water Heating,83ad9dfffffffff,-24.560816350000003,17.9620812,description,namibia,https://www.openstreetmap.org/way/1085106308,4220b789641c75b1,mr
ही संरचना आता अस्तित्वात नसण्याची शक्यता आहे.,no,,836ac0fffffffff,1.0821684999999999,30.2394529,description,congo-democratic-republic,https://www.openstreetmap.org/way/635454166,b0fb6cddcdf4244e,mr
जनतेसाठी खुले;,no,Swenson Forest Preserve,832754fffffffff,46.856983549999995,-91.09465929999999,description,us-wisconsin,https://www.openstreetmap.org/relation/10768565,da998f3729b6db77,mr
वेटोळे झालेले प्रवाहमार्ग,no,,8359a2fffffffff,15.67243465,-2.1903658999999998,description,mali,https://www.openstreetmap.org/way/683188553,42fcf317b6e0d476,mr
हिवाळ्यात कोणत्याही सेवा नाहीत,no,Mobilstellplatz Ottenschlag,831e33fffffffff,48.4239068,15.2275785,description,austria,https://www.openstreetmap.org/way/1433377208,ec1b06bffd05a147,mr
उभारलेली इमारत,no,,839621fffffffff,-15.7420654,28.1708032,description,zambia,https://www.openstreetmap.org/way/508424914,f6254e484fc4012a,mr
तीन स्वतंत्र खोल्या भाड्याने द्या,no,Casa El Chechy,834430fffffffff,22.616627049999998,-83.7097584,description,cuba,https://www.openstreetmap.org/way/655181725,c9273b8b3965b330,mr
2010 मध्ये प्रवाळभित्तीवर धडकले,no,Nand Aparajita,836008fffffffff,10.54110005,72.61883485,description,india-southern-zone,https://www.openstreetmap.org/way/1481582099,07c5371c1c77df1c,mr
ट्रॅक आणि फुटबॉलचे मैदान?,yes,,832e01fffffffff,39.4783446,141.9493776,description,japan-tohoku,https://www.openstreetmap.org/way/929335762,f3b92f514916209a,mr
नेदरलँड्स राज्याचा घटक देश.,no,Aruba,836773fffffffff,12.54041475,-69.9654068,description,venezuela,https://www.openstreetmap.org/relation/1231749,ada65a916e621803,mr
2019 मध्ये Pieridae Energy ने अधिग्रहण केले,no,Waterton Gas Plant,8312c8fffffffff,49.307058049999995,-114.00047065,description,canada-alberta,https://www.openstreetmap.org/way/685968468,ec53bd73a7830fe1,mr
"हा VAB चा सर्वात उंच भाग आहे आणि JAXA नुसार, “VAB ची उंची 81 मीटर, रुंदी 64 मीटर आणि खोली 34.5 मीटर आहे.”",no,,834b73fffffffff,30.40357835,130.97348465,description,japan-kyushu,https://www.openstreetmap.org/way/874877644,d51fed9ce5233386,mr
घराशेजारील बाहेरील इमारत,yes,,836488fffffffff,17.713385350000003,95.20114095,description,myanmar,https://www.openstreetmap.org/way/690726088,5d9aaa49dc85073f,mr
WYSEF साठीची इमारत,yes,WYSEF Building,832896fffffffff,44.6574896,-111.1083461,description,us-montana,https://www.openstreetmap.org/way/1337238568,fbbead90db822e4b,mr
Makgadikgadi Pans ही जगातील सर्वात मोठी मिठाची सपाट भूमी असलेली संकुलरचना आहे.,yes,Ntwetwe Pan,839746fffffffff,-20.529714,25.24333895,description,botswana,https://www.openstreetmap.org/relation/9468993,9fe96f2d3391781b,mr
सक्रिय वाहतूक निगराणीखालील क्षेत्र,no,,833865fffffffff,39.05822685,8.4700571,description,italy,https://www.openstreetmap.org/way/973150204,16813ea64ca047e0,mr
विभाग: 1. भूगोल आणि पर्यावरणीय अभ्यास 2. वनस्पतिशास्त्र 3. प्राणिशास्त्र 4. सांख्यिकी 5. जनुकीय अभियांत्रिकी 6. मानवशास्त्र 7. नैदानिक मानसशास्त्र,no,Sir Jagadish Chandra Bose Academic Building,833cf4fffffffff,24.37128115,88.63689685,description,bangladesh,https://www.openstreetmap.org/way/1095670066,a2eeffe7750dfd0d,mr
इ.स.पू. 200 सालातील Hun शहराचे अवशेष,yes,高昌故城 قوچۇ قەدىمىي شەھىرى,832586fffffffff,42.8552772,89.5277799,description,china-xinjiang,https://www.openstreetmap.org/way/187178575,73eff7ddcd11aa77,mr
शेतजमिनीतील मानवनिर्मित जलसाठा,yes,,837ae5fffffffff,2.7130276999999996,41.85499055,description,somalia,https://www.openstreetmap.org/way/800424758,e9349189d8fe2b14,mr
"नॉर्वेचा भाग असलेले आर्क्टिक बेट, ज्याला नियुक्त US FIPS देश कोड आहे.",yes,Jan Mayen,830704fffffffff,70.99315125,-8.50285025,description,norway,https://www.openstreetmap.org/relation/9353234,efcf5e159387bf28,mr
"2017-10-24 रोजीच्या एका लेखानुसार, निर्जन Henderson Island च्या समुद्रकिनाऱ्यांवर पृथ्वीवरील प्लास्टिक कचऱ्याची सर्वाधिक घनता आहे.",yes,Henderson Island,83a1a4fffffffff,-24.3767563,-128.32430929999998,description,pitcairn-islands,https://www.openstreetmap.org/relation/10018175,c9b73d09aead8cf9,mr
ताजिक सीमारेक्षकांसाठी छोटी झोपडी,yes,Pre-border checkpoint,832088fffffffff,38.0657016,74.59119485,description,tajikistan,https://www.openstreetmap.org/way/667422638,5b36adcc8ec4e08c,mr
नौकागृह,yes,Boathouse,832b85fffffffff,46.1063144,-74.2799302,description,canada-quebec,https://www.openstreetmap.org/way/447096579,2dfb6326894c2651,mr
"The Well Tavern हे कुटुंबासाठी अनुकूल, समुदायाभिमुख रेस्टॉरंट आणि पब आहे; ते Wellard येथील रेल्वे स्थानकाच्या अगदी जवळ सोयीस्करपणे वसलेले आहे.",yes,The Well Tavern,83c993fffffffff,-32.26380305,115.81641765,description,australia,https://www.openstreetmap.org/way/1083219303,28c8ab5d69cb9c5a,mr
"फुटबॉल, क्रिकेट, ट्रॅक आणि मैदानी खेळ इत्यादी विविध खेळ खेळण्यासाठी समुदायातील लोक येतात असे ठिकाण.",yes,Nehru Maidan,833c5afffffffff,27.360602999999998,95.32529500000001,description,india-north-eastern-zone,https://www.openstreetmap.org/way/83589188,030f518825134c13,mr
ही शेतजमीन वापरात नाही,yes,The Enclosure,831828fffffffff,52.1974563,-6.35152295,description,ireland-and-northern-ireland,https://www.openstreetmap.org/way/751307989,fab4312e3706314a,mr
जड मालवाहू वाहनांसाठी पार्किंग,yes,,831845fffffffff,47.39530965,-2.422856,description,pays-de-la-loire,https://www.openstreetmap.org/way/480172434,dca36e40749b78fc,mr
पोहोण्याची जागा,yes,Hog Harbour Blue Hole,839e11fffffffff,-15.1097946,167.0909198,description,vanuatu,https://www.openstreetmap.org/way/198585553,dc8b77da60a390e2,mr
कुटुंब/शेजाऱ्यांच्या कुत्र्यांसाठी उद्यान,yes,,832af2fffffffff,36.69121975,-76.9908877,description,us-virginia,https://www.openstreetmap.org/way/636368477,d90b3a55624ad424,mr
शेतजमिनीतील आणि प्रवाहाजवळील नैसर्गिक जलसाठा,yes,,837a0cfffffffff,0.17023195,42.77724705,description,somalia,https://www.openstreetmap.org/way/1213086048,7f61bbfad667f435,mr
जुने सोडून दिलेले रेल्वे स्थानक,yes,,831f91fffffffff,45.6879712,5.35996065,description,rhone-alpes,https://www.openstreetmap.org/way/143728337,cef2a6edc7efadf8,mr
"माजी युरेनियम खाण (Fat Man आणि Little Boy साठी स्रोत), त्यानंतर चांदीची खाण.",yes,Port Radium,83130cfffffffff,66.08544385,-118.03813625,description,canada-northwest-territories,https://www.openstreetmap.org/way/1281190890,584d96ec32388482,mr
खासगी बेट.,yes,Motu Irioa,838935fffffffff,-17.48568325,-149.90249145,description,polynesie-francaise,https://www.openstreetmap.org/way/213212127,154c2460bf268353,mr
HGV आणि कॅम्पिंग वाहनांसाठी रात्रीचे पार्किंग,yes,,83be4efffffffff,-34.76120965,142.2807966,description,australia,https://www.openstreetmap.org/way/1373258981,34cb8e155b789015,mr
सोडून दिलेले आणि जंगलाने पुन्हा व्यापलेले.,yes,Abandoned mango orchard,8364a6fffffffff,14.787642250000001,101.15383815000001,description,thailand,https://www.openstreetmap.org/way/459176228,5463fd64b44a84e3,mr
हे बेट Heinze Island Group चा भाग आहे,yes,တောင်ပလ,8364acfffffffff,14.426995000000002,97.78161084999999,description,myanmar,https://www.openstreetmap.org/way/24948615,2eecb381f9c8495d,mr
"सार्वजनिकरित्या देखभाल केलेला साठा आणि ट्रक पार्किंग क्षेत्र, परंतु कोणतीही चिन्हे नाहीत.",yes,,83b911fffffffff,-34.47182865,135.6864915,description,australia,https://www.openstreetmap.org/way/1055657674,e05ca2b29c1f02aa,mr
सभ्यतेपासून दूर उभारलेले कॅम्पिंग ठिकाण.,yes,Green Dolphin Camping (Delfinul),831e5afffffffff,44.8929749,29.60429885,description,romania,https://www.openstreetmap.org/way/263969938,145908d208221903,mr
प्राथमिक शाळा,yes,Escola Primária,83831afffffffff,-7.85952855,13.115223,description,angola,https://www.openstreetmap.org/way/705413867,e413dddab254967b,mr
लहान उंचवट्यांचे क्षेत्र,yes,,83acd6fffffffff,-17.141278550000003,11.7921213,description,angola,https://www.openstreetmap.org/way/1174004220,0813605767f7f9db,mr
"या संकुलात Chedi Wihan Samphutthe नावाची एक अद्वितीय इमारत आहे; तिच्यात 512,028 बुद्धमूर्ती आहेत आणि बाहेरील पृष्ठभागावर 223 लहान पॅगोडा आहेत.",yes,วัดมณีไพรสณฑ์,836485fffffffff,16.716656399999998,98.5737649,description,thailand,https://www.openstreetmap.org/way/548044894,30b8b714a5f279ab,mr
निश्चित भूभागाने वेढलेले निवासी घर,yes,,838f6bfffffffff,-7.5721425,-72.7196889,description,brazil-norte,https://www.openstreetmap.org/way/914834959,e2cb5fdd892a2453,mr
मोबाइल फोन टॉवर,yes,,83ac84fffffffff,-20.50122515,16.6906853,description,namibia,https://www.openstreetmap.org/way/788543279,eaa033e171c6b581,mr
17 पवनचक्क्या; अचूक स्थाने अद्याप हवाई प्रतिमांमध्ये दिसत नाहीत,yes,,835289fffffffff,11.5304113,42.49968965,description,djibouti,https://www.openstreetmap.org/way/978103331,aa096f9f38327983,mr
कर्मचारी आणि शिक्षकांसाठी पार्किंगची जागा.,yes,,836d34fffffffff,19.161333550000002,-96.1116816,description,mexico,https://www.openstreetmap.org/way/113790464,fdd57d9b3b773e82,mr
जुनी ब्रिटिश इमारत,yes,,83649dfffffffff,18.94105325,96.4317958,description,myanmar,https://www.openstreetmap.org/way/417661715,bab65950404e2794,mr
काही झाडे असलेला वालुकामय भूभाग.,yes,Kgalagadi Nature Reserve Campsite,83ad86fffffffff,-26.77294325,20.632359649999998,description,botswana,https://www.openstreetmap.org/way/408601941,3cb3cee8655449e8,mr
पॅगोडा.,yes,Chua Linh Phuoc,836932fffffffff,13.166087749999999,109.131014,description,vietnam,https://www.openstreetmap.org/way/904885050,bf40ee907930e31c,mr
वनतोड केलेले क्षेत्र,yes,Berong Nickel Mine,83682afffffffff,9.4042229,118.23163124999999,description,philippines,https://www.openstreetmap.org/way/874182647,96567b01f142a005,mr
इतर ठिकाणांसह Termez च्या दिशेने सामायिक टॅक्सी घेण्यासाठी टॅक्सी स्थानक,yes,,83219bfffffffff,38.61114775,66.25445105,description,uzbekistan,https://www.openstreetmap.org/way/971690426,16ad0e82e0e0166d,mr
अन्नसाठा म्हणून वापरलेले निर्जन प्रवाळ बेट,yes,Jemo,835b51fffffffff,10.07935025,169.5245216,description,marshall-islands,https://www.openstreetmap.org/relation/18997208,ec8c78d332edff25,mr
उंच टेकडी,yes,UGLAMYA,830cddfffffffff,55.182541549999996,-160.5024316,description,us-alaska,https://www.openstreetmap.org/way/557848275,a0bd1de98a29322d,mr
फायबर-ऑप्टिक केबल पुनरावर्तक केंद्र,yes,,83b95bfffffffff,-32.37793955,124.6145724,description,australia,https://www.openstreetmap.org/way/1069825606,e2c5beee23bd72df,mr
स्थानिक दगड वापरून 1883 मध्ये बांधलेले.,yes,Cordillo Downs woolshed,83b993fffffffff,-26.7076785,140.62537945,description,australia,https://www.openstreetmap.org/way/852540765,0ccdfff5a23d20f2,mr
या उद्यानात Square Kilometre Array (SKA) रेडिओ खगोलशास्त्रीय सुविधा आहे.,yes,Meerkat National Park,83bc59fffffffff,-30.68785055,21.4482565,description,south-africa,https://www.openstreetmap.org/way/886682729,b54fa186b08d6bb8,mr
ही अशी पाण्याची विहीर होती जिचा वापर 1900 च्या सुरुवातीच्या आणि मध्यकाळात सॉल्टपीटर खाणींमध्ये रेल्वेगाड्यांचे जलसाठे भरण्यासाठी केला जात असे.,yes,El Pique,83b30efffffffff,-20.615686150000002,-69.6043656,description,chile,https://www.openstreetmap.org/way/1292206173,d3fa330fe52956df,mr
फुटपाथ तपकिरी/पिवळसर आहे,yes,,831e85fffffffff,42.5963407,14.0757555,description,italy,https://www.openstreetmap.org/relation/13411365,06b1e259c68dceba,mr
पावसाचे तळे,yes,,836b2bfffffffff,15.082598999999998,25.539234450000002,description,sudan,https://www.openstreetmap.org/way/972284217,484a829f202f8cbd,mr
औद्योगिक सुविधेसाठी जड वाहनांचे पार्किंग क्षेत्र.,yes,,8338abfffffffff,28.20413025,-0.1622684,description,algeria,https://www.openstreetmap.org/way/1084434488,52d51b9eb44d133b,mr
बौद्ध स्तूप,yes,,833c00fffffffff,28.11518075,86.1707967,description,china-tibet,https://www.openstreetmap.org/way/345752857,350bd00e20dc651e,mr
"प्रवाळभित्तीने वेढलेले निर्जन आणि खडकाळ, जंगलाच्छादित बेट.",yes,Failonga Island,837390fffffffff,0.7131389,127.47967539999999,description,indonesia-maluku,https://www.openstreetmap.org/way/998565436,bef3c1bb33cd3b2c,mr
पेटी आणि अनेक सौर पटल व हवाई अँटेना,yes,,83b881fffffffff,-23.4009782,132.39508965,description,australia,https://www.openstreetmap.org/way/1040076149,4663e77979f86f30,mr
60 फूटांपर्यंतच्या नौकांसाठी दीर्घकालीन स्लिप आणि तात्पुरत्या मूरिंगच्या जागा उपलब्ध आहेत.,yes,Robert Storrs Small Boat Harbor,8322d0fffffffff,53.8768719,-166.5531889,description,us-alaska,https://www.openstreetmap.org/way/888243068,9e744b8f406f7aea,mr
ही किनाऱ्यावरील सर्वात दुर्गम भग्ननौकांपैकी एक असून तिचे रक्षण फर सील्सच्या वसाहतीकडून केले जाते.,yes,Otavi,83ac32fffffffff,-25.73241265,14.833140499999999,description,namibia,https://www.openstreetmap.org/relation/20250022,a43e395216f04b29,mr
हरिणशिळा आणि थडगी,yes,Uushigiin Uver,83250bfffffffff,49.656366950000006,99.929214,description,mongolia,https://www.openstreetmap.org/way/398981812,24dc31006dfb6492,mr
Waikuku Lodge हे Aorangi Forest Park च्या उत्तरेकडील टोकाला रूपांतरित केलेले फार्महाउस आहे; येथे 24 लोक राहू शकतात.,yes,Waikuku Lodge,83bb28fffffffff,-41.41217335,175.36480419999998,description,new-zealand,https://www.openstreetmap.org/way/486347708,b3ebaa7992e3646d,mr
"तलावाचा पूर्व भाग खाऱ्या पाण्याचा आहे, तर पश्चिम भाग गोड्या पाण्याचा आहे",yes,Балқаш көлі,832008fffffffff,45.92661325,76.32520525000001,description,kazakhstan,https://www.openstreetmap.org/relation/19025268,131b8add7b795ace,mr
वेबसाइटवरील वाहतूक विश्लेषित करण्यासाठी आणि तुमचा वेबसाइट अनुभव अधिक चांगला करण्यासाठी आम्ही कुकीज वापरतो.,no,اوفرلك للتسوق,83521bfffffffff,15.3046273,44.2300836,website,yemen,http://www.awferluck.com/,d9e5c2c2cf8c1ca3,mr
"Onslow School मध्ये, आमचे ध्येय केवळ एक शैक्षणिक संस्था असण्यापेक्षा अधिक आहे;",no,Onslow Primary School,83a612fffffffff,-21.6383448,115.1105134,website,australia,https://www.onslowschool.wa.edu.au/,d042c67cf46c6a50,mr
2000 मध्ये राष्ट्रीय स्मारकांच्या यादीत Meybod ची इराणमधील पहिले ऐतिहासिक शहर म्हणून नोंद झाली.,no,بومگردی کثنوا,834321fffffffff,32.228179,54.0129277,website,iran,https://www.meybodadvisor.ir/,45d4adfff711c079,mr
या परिसरात एव्हियन इन्फ्लूएंझा आहे—कृपया या रोगाचा प्रसार कमी करण्यास मदत करा:,no,Hermaness National Nature Reserve,8309a5fffffffff,60.8238649,-0.8922347,website,scotland,https://www.nature.scot/enjoying-outdoors/places-visit/nnrs/Hermaness-national-nature-reserve,bcfc10ad729b4f85,mr
अलीकडील तांत्रिक अडचणी आणि नियोजित देखभालीमुळे आमच्या वीज निर्मिती क्षमतेचे उत्पादन कमी झाले आहे.,no,Tuvalu Electricity Corporation,839a4afffffffff,-8.5261121,179.1960205,website,tuvalu,https://www.tectuvalu.tv/,566f2fa3ffd09d02,mr
आर्क्टिकमध्ये आपले स्वागत आहे – Icecamp Greenland मध्ये आपले स्वागत आहे!,no,Icecamp Greenland,8306e5fffffffff,65.7884692,-37.8779945,website,greenland,https://icecamp-greenland.com,b1fefb4484e0d941,mr
"Ross Island वर आधारित, AFD अमेरिकेच्या अंटार्क्टिक कार्यक्रमाला व्यावसायिक आपत्कालीन सेवा पुरवते.",no,Antarctic Fire Department,83ed49fffffffff,-77.8470703,166.6696674,website,antarctica,http://www.antarcticfire.org/,f1598fe0914974cc,mr
अटी आणि अपवाद लागू. आत्ताच ऑर्डर करा,no,Dunkin',832ad5fffffffff,34.7712947,-77.3875852,website,us-north-carolina,https://locations.dunkindonuts.com/en/nc/jacksonville/433a-western-blvd/307528,92e4a38787412c27,mr
रोमँटिक प्रवृत्तीचे लोक आणि कुटुंबे दोघांनाही Carmel Valley Ranch येथे साहस आणि मजा मिळते; हे कॅलिफोर्नियातील प्रमुख रिसॉर्ट आहे.,yes,Carmel Valley Ranch Golf Course,83291afffffffff,36.5179587,-121.8005572,website,us-california,https://www.carmelvalleyranch.com/,79d0f3eef83d28fe,mr
"George Wayne Thornbrough यांचा जन्म 7 जुलै 1914 रोजी Lincoln, Kansas येथे Mary Edith Campbell Thornbrough (वय 25) आणि Albert Leroy Thornbrough (वय 27) यांचा मुलगा म्हणून झाला.",no,,830cd8fffffffff,55.3185993,-162.6094603,website,us-alaska,https://www.findagrave.com/memorial/42234822/george-wayne-thornbrough,1c3d15694c890627,mr
"क्षमस्व, हा वैध उड्डाण क्रमांक नाही. कृपया पुन्हा प्रयत्न करा",no,Aeropuerto Internacional General Roberto Fierro Villalobos,8348f4fffffffff,28.7030761,-105.963347,website,mexico,https://www.oma.aero/es/aeropuertos/chihuahua/,5cfba8c57da55876,mr
2005 पासून आम्ही हजारो लोकांना योग्य डोमेन नाव मिळवून देण्यात मदत केली आहे,no,八番坑&舊道口,834ba1fffffffff,25.1102205,121.8453311,website,taiwan,http://www.8fankeng.com/02b.htm,bc7a3dda423631c7,mr
शोधा,no,Booth Hill School,832a14fffffffff,41.2604261,-73.1729923,website,us-connecticut,https://boothhillschool.wordpress.com/,0c9997cc1263d3b2,mr
"Debian प्रणालींवर Apache2 सर्व्हरची स्थापना झाल्यानंतर त्याचे योग्य कार्य तपासण्यासाठी वापरले जाणारे हे पूर्वनिर्धारित स्वागत पृष्ठ आहे. जर तुम्हाला हे पृष्ठ दिसत असेल, तर या साइटवर स्थापित Apache HTTP सर्व्हर योग्य प्रकारे कार्यरत आहे. Apache HTTP सर्व्हर चालवणे सुरू ठेवण्यापूर्वी तुम्ही /var/www/html/index.html येथे असलेली ही फाइल बदलावी.",no,Relai de la Montagne d'Ambre,83a376fffffffff,-12.4990752,49.204855,website,madagascar,http://montagnedambre.normada.com/,69bbcebc070eddda,mr
1976 मध्ये Landsat डेटाचा वापर कॅनेडियन किनारी सर्वेक्षणाचा एक भाग म्हणून करण्यात आला.,no,Landsat Island,830f42fffffffff,60.1767204,-64.0420475,website,canada-newfoundland-and-labrador,https://landsat.gsfc.nasa.gov/article/landsat-island,2661d46d38dc428e,mr
स्थिती कायम ठेवून आम्ही जगातील सर्वात प्रसिद्ध शार्क डायव्हिंग ठिकाणांपैकी एक झालो नाही.,no,Aqua Trek Beqa,839b6afffffffff,-18.2542125,178.0661535,website,fiji,https://www.aquatrek.com/,132e0e5b0397c49e,mr
