sentence,label,polygon_name,h3_cell,latitude,longitude,source,region,source_url,source_item_id,language
"Celfyddydau ac Adloniant, Ysgolion Dawns, Stiwdios Dawns, Gweithgareddau Plant, Ysgolion Cerddoriaeth, Sefydliadau Di-elw, Ysgolion Preifat, Tiwtoriaid Preifat, Celf Gyhoeddus, Clwb Ieuenctid",no,San Angelo Broadway Academy,83488afffffffff,31.4527921,-100.46448895,description,us-texas,https://www.openstreetmap.org/way/782694783,27f525c411d99115,cy
Mae wedi’i leoli 20 munud ar droed o dref werddon M’hamid El Ghizlane.,no,Desert Camp Chraika,8338a4fffffffff,29.8385325,-5.7381302000000005,description,morocco,https://www.openstreetmap.org/way/1175183601,3e235c9d8355bc59,cy
gweddïau mawr,no,2nd biggest Mosque,8358b5fffffffff,9.454903250000001,0.81155555,description,togo,https://www.openstreetmap.org/way/403445668,51f860d83e26c40a,cy
Lle gwych i nofio.,no,Jhaji Beach,83640bfffffffff,11.388757049999999,92.5899435,description,india-southern-zone,https://www.openstreetmap.org/relation/9964540,42cbd0df454cc48c,cy
Ardal weithgareddau dan do am ddim,yes,,83a813fffffffff,-22.95501775,-47.054361,description,brazil-sudeste,https://www.openstreetmap.org/way/548704198,49b3ad4c9313791f,cy
Iawn i’r gogledd-orllewin (550m y gellir ei ddefnyddio),no,Pibor Airport,836a46fffffffff,6.79846435,33.126115299999995,description,south-sudan,https://www.openstreetmap.org/way/254760296,06ad8bca5b9e0ace,cy
Wedi’i adael,no,BLC Gas Station,836940fffffffff,15.336570649999999,119.96618345,description,philippines,https://www.openstreetmap.org/way/1080703682,5e6b5a174f4e6e8a,cy
"Delicatessen lleol sy’n gweini brecwast llawn, brechdanau â bara ffres wedi’i bobi, ynghyd ag amrywiaeth o saladau cartref.",no,Calabash Deli,832ad3fffffffff,33.8911925,-78.5662103,description,us-north-carolina,https://www.openstreetmap.org/way/349880224,081a02879c3a55a9,cy
byrgyrs a chwrw,no,Kite Cable Cafe.,836589fffffffff,12.388952450000001,99.96708555000001,description,thailand,https://www.openstreetmap.org/way/321076261,5d7dd65f62b249e5,cy
"Dim ond am 4 awr anghyfleus y dydd y mae cawodydd ar gael (9-11, 21-23).",no,Rada Tilly Camping Municipal,83cf9efffffffff,-45.91740615,-67.55084740000001,description,argentina,https://www.openstreetmap.org/way/496391696,a50fa7112a365a2a,cy
wedi’i adael,no,,830a2efffffffff,66.45463755,86.05173195,description,russia-siberian-fed-district,https://www.openstreetmap.org/way/204214264,f43bc8a1b83a25b4,cy
"Ar gyfer cyfyngiadau a gweithgareddau gwaharddedig yn yr ardal hon, cynghorir morwyr i gyfeirio at Reoliadau Ardal Forol Warchodedig Niuē Moana Mahu 2020 yn unol â Deddf Parthau Morol Niuē 2013.",no,Niuē Moana Mahu Marine Protected Area,839ba5fffffffff,-20.3330657,-168.2733568,description,niue,https://www.openstreetmap.org/relation/13460178,f5a9a17080054b5e,cy
ffi gan gynnwys tâl gwasanaeth i 2 berson: Rs. 5889.15,no,National Park Office - Marine Park - Pigeon Island,836113fffffffff,8.69350235,81.1947702,description,sri-lanka,https://www.openstreetmap.org/way/658409583,930bf4390a6004ac,cy
Gwresogi dŵr,no,Mariental Abattoir Solar Water Heating,83ad9dfffffffff,-24.560816350000003,17.9620812,description,namibia,https://www.openstreetmap.org/way/1085106308,4220b789641c75b1,cy
Mae’n bosibl nad yw’r strwythur yn bodoli mwyach.,no,,836ac0fffffffff,1.0821684999999999,30.2394529,description,congo-democratic-republic,https://www.openstreetmap.org/way/635454166,b0fb6cddcdf4244e,cy
Ar agor i’r cyhoedd;,no,Swenson Forest Preserve,832754fffffffff,46.856983549999995,-91.09465929999999,description,us-wisconsin,https://www.openstreetmap.org/relation/10768565,da998f3729b6db77,cy
sianeli plethedig,no,,8359a2fffffffff,15.67243465,-2.1903658999999998,description,mali,https://www.openstreetmap.org/way/683188553,42fcf317b6e0d476,cy
dim gwasanaethau yn y gaeaf,no,Mobilstellplatz Ottenschlag,831e33fffffffff,48.4239068,15.2275785,description,austria,https://www.openstreetmap.org/way/1433377208,ec1b06bffd05a147,cy
adeilad a grëwyd,no,,839621fffffffff,-15.7420654,28.1708032,description,zambia,https://www.openstreetmap.org/way/508424914,f6254e484fc4012a,cy
Rhentir tair ystafell annibynnol,no,Casa El Chechy,834430fffffffff,22.616627049999998,-83.7097584,description,cuba,https://www.openstreetmap.org/way/655181725,c9273b8b3965b330,cy
Tarodd ar riff gwrel yn 2010,no,Nand Aparajita,836008fffffffff,10.54110005,72.61883485,description,india-southern-zone,https://www.openstreetmap.org/way/1481582099,07c5371c1c77df1c,cy
trac a chae pêl-droed?,yes,,832e01fffffffff,39.4783446,141.9493776,description,japan-tohoku,https://www.openstreetmap.org/way/929335762,f3b92f514916209a,cy
Gwlad gyfansoddol Teyrnas yr Iseldiroedd.,no,Aruba,836773fffffffff,12.54041475,-69.9654068,description,venezuela,https://www.openstreetmap.org/relation/1231749,ada65a916e621803,cy
Prynwyd gan Pieridae Energy yn 2019,no,Waterton Gas Plant,8312c8fffffffff,49.307058049999995,-114.00047065,description,canada-alberta,https://www.openstreetmap.org/way/685968468,ec53bd73a7830fe1,cy
"Dyma ran uchaf VAB, ac yn ôl JAXA, “Mae VAB yn 81 metr o uchder, 64 metr o led, a’i ddyfnder yw 34.5 metr.”",no,,834b73fffffffff,30.40357835,130.97348465,description,japan-kyushu,https://www.openstreetmap.org/way/874877644,d51fed9ce5233386,cy
adeilad allanol wrth ymyl y tŷ,yes,,836488fffffffff,17.713385350000003,95.20114095,description,myanmar,https://www.openstreetmap.org/way/690726088,5d9aaa49dc85073f,cy
adeilad ar gyfer WYSEF,yes,WYSEF Building,832896fffffffff,44.6574896,-111.1083461,description,us-montana,https://www.openstreetmap.org/way/1337238568,fbbead90db822e4b,cy
Basnau Halen Makgadikgadi yw’r cyfadeilad gwastadedd halen mwyaf yn y byd.,yes,Ntwetwe Pan,839746fffffffff,-20.529714,25.24333895,description,botswana,https://www.openstreetmap.org/relation/9468993,9fe96f2d3391781b,cy
Ardal dan wyliadwriaeth traffig weithredol,no,,833865fffffffff,39.05822685,8.4700571,description,italy,https://www.openstreetmap.org/way/973150204,16813ea64ca047e0,cy
Yr adrannau yw 1. Daearyddiaeth ac Astudiaethau Amgylcheddol 2. Botaneg 3. Sŵoleg 4. Ystadegau 5. Peirianneg Enetig 6. Gwyddor Ddynol 7. Seicoleg Glinigol,no,Sir Jagadish Chandra Bose Academic Building,833cf4fffffffff,24.37128115,88.63689685,description,bangladesh,https://www.openstreetmap.org/way/1095670066,a2eeffe7750dfd0d,cy
Adfeilion dinas Hun o 200 CC,yes,高昌故城 قوچۇ قەدىمىي شەھىرى,832586fffffffff,42.8552772,89.5277799,description,china-xinjiang,https://www.openstreetmap.org/way/187178575,73eff7ddcd11aa77,cy
cronfa ddŵr o waith dyn mewn tir fferm,yes,,837ae5fffffffff,2.7130276999999996,41.85499055,description,somalia,https://www.openstreetmap.org/way/800424758,e9349189d8fe2b14,cy
"Ynys Arctig, rhan o Norwy ond gyda chod gwlad FIPS yr Unol Daleithiau dynodedig.",yes,Jan Mayen,830704fffffffff,70.99315125,-8.50285025,description,norway,https://www.openstreetmap.org/relation/9353234,efcf5e159387bf28,cy
"Ar 2017-10-24, mae erthygl yn honni bod gan Ynys Henderson anghyfannedd ddwysedd uchaf gwastraff plastig ar ei thraethau ar y Ddaear.",yes,Henderson Island,83a1a4fffffffff,-24.3767563,-128.32430929999998,description,pitcairn-islands,https://www.openstreetmap.org/relation/10018175,c9b73d09aead8cf9,cy
Cwt bach i warchodwyr ffin Tajic,yes,Pre-border checkpoint,832088fffffffff,38.0657016,74.59119485,description,tajikistan,https://www.openstreetmap.org/way/667422638,5b36adcc8ec4e08c,cy
Tŷ cychod,yes,Boathouse,832b85fffffffff,46.1063144,-74.2799302,description,canada-quebec,https://www.openstreetmap.org/way/447096579,2dfb6326894c2651,cy
"Mae The Well Tavern yn fwyty a thafarn sy’n addas i deuluoedd ac yn ymwybodol o’r gymuned, wedi’i leoli’n gyfleus wrth orsaf drenau Wellard.",yes,The Well Tavern,83c993fffffffff,-32.26380305,115.81641765,description,australia,https://www.openstreetmap.org/way/1083219303,28c8ab5d69cb9c5a,cy
"Lle lle gall pobl y gymuned ddod i fwynhau amrywiaeth o chwaraeon gwahanol fel pêl-droed, criced, chwaraeon trac a maes ac ati.",yes,Nehru Maidan,833c5afffffffff,27.360602999999998,95.32529500000001,description,india-north-eastern-zone,https://www.openstreetmap.org/way/83589188,030f518825134c13,cy
Nid yw’r tir fferm hwn yn cael ei ddefnyddio,yes,The Enclosure,831828fffffffff,52.1974563,-6.35152295,description,ireland-and-northern-ireland,https://www.openstreetmap.org/way/751307989,fab4312e3706314a,cy
parcio cerbydau nwyddau trwm,yes,,831845fffffffff,47.39530965,-2.422856,description,pays-de-la-loire,https://www.openstreetmap.org/way/480172434,dca36e40749b78fc,cy
Pwll nofio,yes,Hog Harbour Blue Hole,839e11fffffffff,-15.1097946,167.0909198,description,vanuatu,https://www.openstreetmap.org/way/198585553,dc8b77da60a390e2,cy
Parc cŵn i deuluoedd/cymdogion,yes,,832af2fffffffff,36.69121975,-76.9908877,description,us-virginia,https://www.openstreetmap.org/way/636368477,d90b3a55624ad424,cy
cronfa ddŵr naturiol mewn tir fferm ac yn agos at nant,yes,,837a0cfffffffff,0.17023195,42.77724705,description,somalia,https://www.openstreetmap.org/way/1213086048,7f61bbfad667f435,cy
Hen orsaf drenau wedi’i gadael,yes,,831f91fffffffff,45.6879712,5.35996065,description,rhone-alpes,https://www.openstreetmap.org/way/143728337,cef2a6edc7efadf8,cy
"Hen fwynglawdd wraniwm (ffynhonnell ar gyfer Fat Man a Little Boy), yna mwynglawdd arian.",yes,Port Radium,83130cfffffffff,66.08544385,-118.03813625,description,canada-northwest-territories,https://www.openstreetmap.org/way/1281190890,584d96ec32388482,cy
Ynys breifat.,yes,Motu Irioa,838935fffffffff,-17.48568325,-149.90249145,description,polynesie-francaise,https://www.openstreetmap.org/way/213212127,154c2460bf268353,cy
Parcio dros nos i gerbydau HGV a cherbydau gwersylla,yes,,83be4efffffffff,-34.76120965,142.2807966,description,australia,https://www.openstreetmap.org/way/1373258981,34cb8e155b789015,cy
Wedi’i gadael a’i hadennill gan y goedwig.,yes,Abandoned mango orchard,8364a6fffffffff,14.787642250000001,101.15383815000001,description,thailand,https://www.openstreetmap.org/way/459176228,5463fd64b44a84e3,cy
Mae’r ynys yn rhan o Grŵp Ynysoedd Heinze,yes,တောင်ပလ,8364acfffffffff,14.426995000000002,97.78161084999999,description,myanmar,https://www.openstreetmap.org/way/24948615,2eecb381f9c8495d,cy
"Pentwr stoc a maes parcio tryciau a gynhelir yn gyhoeddus, ond heb arwyddion.",yes,,83b911fffffffff,-34.47182865,135.6864915,description,australia,https://www.openstreetmap.org/way/1055657674,e05ca2b29c1f02aa,cy
Safle gwersylla ymhell o wareiddiad.,yes,Green Dolphin Camping (Delfinul),831e5afffffffff,44.8929749,29.60429885,description,romania,https://www.openstreetmap.org/way/263969938,145908d208221903,cy
Ysgol gynradd,yes,Escola Primária,83831afffffffff,-7.85952855,13.115223,description,angola,https://www.openstreetmap.org/way/705413867,e413dddab254967b,cy
cae twmpathau,yes,,83acd6fffffffff,-17.141278550000003,11.7921213,description,angola,https://www.openstreetmap.org/way/1174004220,0813605767f7f9db,cy
"O fewn y compownd, mae adeilad unigryw o’r enw Chedi Wihan Samphutthe sy’n cynnwys 512,028 o ddelweddau o Fwdha ac sydd â 223 o bagodasau bach ar ei wyneb allanol.",yes,วัดมณีไพรสณฑ์,836485fffffffff,16.716656399999998,98.5737649,description,thailand,https://www.openstreetmap.org/way/548044894,30b8b714a5f279ab,cy
Cartref preswyl wedi’i amgáu gan ardal dir benodol,yes,,838f6bfffffffff,-7.5721425,-72.7196889,description,brazil-norte,https://www.openstreetmap.org/way/914834959,e2cb5fdd892a2453,cy
tŵr ffôn symudol,yes,,83ac84fffffffff,-20.50122515,16.6906853,description,namibia,https://www.openstreetmap.org/way/788543279,eaa033e171c6b581,cy
"17 o dyrbinau gwynt, nad yw eu union leoliadau i’w gweld eto ar ddelweddau o’r awyr",yes,,835289fffffffff,11.5304113,42.49968965,description,djibouti,https://www.openstreetmap.org/way/978103331,aa096f9f38327983,cy
Maes parcio staff ac athrawon.,yes,,836d34fffffffff,19.161333550000002,-96.1116816,description,mexico,https://www.openstreetmap.org/way/113790464,fdd57d9b3b773e82,cy
hen adeilad Prydeinig,yes,,83649dfffffffff,18.94105325,96.4317958,description,myanmar,https://www.openstreetmap.org/way/417661715,bab65950404e2794,cy
Tir tywodlyd gyda rhai coed.,yes,Kgalagadi Nature Reserve Campsite,83ad86fffffffff,-26.77294325,20.632359649999998,description,botswana,https://www.openstreetmap.org/way/408601941,3cb3cee8655449e8,cy
Pagoda.,yes,Chua Linh Phuoc,836932fffffffff,13.166087749999999,109.131014,description,vietnam,https://www.openstreetmap.org/way/904885050,bf40ee907930e31c,cy
ardal wedi’i datgoedwigo,yes,Berong Nickel Mine,83682afffffffff,9.4042229,118.23163124999999,description,philippines,https://www.openstreetmap.org/way/874182647,96567b01f142a005,cy
"Gorsaf dacsis i fynd â thacsis rhannu i gyfeiriad Termez, ymhlith lleoedd eraill",yes,,83219bfffffffff,38.61114775,66.25445105,description,uzbekistan,https://www.openstreetmap.org/way/971690426,16ad0e82e0e0166d,cy
Ynys gwrel anghyfannedd a ddefnyddir fel storfa fwyd,yes,Jemo,835b51fffffffff,10.07935025,169.5245216,description,marshall-islands,https://www.openstreetmap.org/relation/18997208,ec8c78d332edff25,cy
Bryn uchel,yes,UGLAMYA,830cddfffffffff,55.182541549999996,-160.5024316,description,us-alaska,https://www.openstreetmap.org/way/557848275,a0bd1de98a29322d,cy
gorsaf atgyfnerthu cebl ffibr optig,yes,,83b95bfffffffff,-32.37793955,124.6145724,description,australia,https://www.openstreetmap.org/way/1069825606,e2c5beee23bd72df,cy
Adeiladwyd ym 1883 gan ddefnyddio craig leol.,yes,Cordillo Downs woolshed,83b993fffffffff,-26.7076785,140.62537945,description,australia,https://www.openstreetmap.org/way/852540765,0ccdfff5a23d20f2,cy
Mae’r parc yn gartref i gyfleuster seryddiaeth radio Square Kilometre Array (SKA).,yes,Meerkat National Park,83bc59fffffffff,-30.68785055,21.4482565,description,south-africa,https://www.openstreetmap.org/way/886682729,b54fa186b08d6bb8,cy
"Roedd yn ffynnon ddŵr a ddefnyddiwyd i lenwi cronfeydd dŵr trenau yn ystod dechrau a chanol y 1900au, a oedd yn gweithio mewn mwyngloddiau salpeter",yes,El Pique,83b30efffffffff,-20.615686150000002,-69.6043656,description,chile,https://www.openstreetmap.org/way/1292206173,d3fa330fe52956df,cy
mae’r palmant yn frown/melynnaidd,yes,,831e85fffffffff,42.5963407,14.0757555,description,italy,https://www.openstreetmap.org/relation/13411365,06b1e259c68dceba,cy
pwll glaw,yes,,836b2bfffffffff,15.082598999999998,25.539234450000002,description,sudan,https://www.openstreetmap.org/way/972284217,484a829f202f8cbd,cy
Maes parcio cerbydau trwm ar gyfer cyfleuster diwydiannol.,yes,,8338abfffffffff,28.20413025,-0.1622684,description,algeria,https://www.openstreetmap.org/way/1084434488,52d51b9eb44d133b,cy
stupa Bwdhaidd,yes,,833c00fffffffff,28.11518075,86.1707967,description,china-tibet,https://www.openstreetmap.org/way/345752857,350bd00e20dc651e,cy
"Ynys greigiog, goediog ac anghyfannedd wedi’i hamgylchynu gan riff gwrel.",yes,Failonga Island,837390fffffffff,0.7131389,127.47967539999999,description,indonesia-maluku,https://www.openstreetmap.org/way/998565436,bef3c1bb33cd3b2c,cy
blwch a phaneli solar ac antenâu lluosog,yes,,83b881fffffffff,-23.4009782,132.39508965,description,australia,https://www.openstreetmap.org/way/1040076149,4663e77979f86f30,cy
Mae angorfeydd hirdymor a lleoedd angori dros dro ar gael i gychod hyd at 60 troedfedd.,yes,Robert Storrs Small Boat Harbor,8322d0fffffffff,53.8768719,-166.5531889,description,us-alaska,https://www.openstreetmap.org/way/888243068,9e744b8f406f7aea,cy
"Dyma un o’r llongddrylliadau mwyaf ynysig ar hyd yr arfordir, wedi’i warchod gan nythfa o forloi ffwr.",yes,Otavi,83ac32fffffffff,-25.73241265,14.833140499999999,description,namibia,https://www.openstreetmap.org/relation/20250022,a43e395216f04b29,cy
Cerrig ceirw a beddrodau,yes,Uushigiin Uver,83250bfffffffff,49.656366950000006,99.929214,description,mongolia,https://www.openstreetmap.org/way/398981812,24dc31006dfb6492,cy
"Mae Waikuku Lodge yn ffermdy wedi’i drawsnewid ym mhen gogleddol Parc Coedwig Aorangi, sy’n cysgu 24 o bobl.",yes,Waikuku Lodge,83bb28fffffffff,-41.41217335,175.36480419999998,description,new-zealand,https://www.openstreetmap.org/way/486347708,b3ebaa7992e3646d,cy
"mae rhan ddwyreiniol y llyn yn ddŵr hallt, a’r rhan orllewinol yn ddŵr croyw",yes,Балқаш көлі,832008fffffffff,45.92661325,76.32520525000001,description,kazakhstan,https://www.openstreetmap.org/relation/19025268,131b8add7b795ace,cy
Rydym yn defnyddio cwcis i ddadansoddi traffig gwefan a gwneud profiad eich gwefan yn fwy effeithlon.,no,اوفرلك للتسوق,83521bfffffffff,15.3046273,44.2300836,website,yemen,http://www.awferluck.com/,d9e5c2c2cf8c1ca3,cy
"Yn Ysgol Onslow, ein gweledigaeth yw bod yn fwy na sefydliad addysgol yn unig;",no,Onslow Primary School,83a612fffffffff,-21.6383448,115.1105134,website,australia,https://www.onslowschool.wa.edu.au/,d042c67cf46c6a50,cy
yn 2000 cofnodwyd Meybod fel dinas hanesyddol gyntaf Iran ar restr henebion cenedlaethol.,no,بومگردی کثنوا,834321fffffffff,32.228179,54.0129277,website,iran,https://www.meybodadvisor.ir/,45d4adfff711c079,cy
Mae ffliw adar yn bresennol yn yr ardal - helpwch ni i leihau lledaeniad y clefyd hwn:,no,Hermaness National Nature Reserve,8309a5fffffffff,60.8238649,-0.8922347,website,scotland,https://www.nature.scot/enjoying-outdoors/places-visit/nnrs/Hermaness-national-nature-reserve,bcfc10ad729b4f85,cy
Mae heriau technegol diweddar a gwaith cynnal a chadw a drefnwyd wedi lleihau allbwn ein gallu i gynhyrchu pŵer.,no,Tuvalu Electricity Corporation,839a4afffffffff,-8.5261121,179.1960205,website,tuvalu,https://www.tectuvalu.tv/,566f2fa3ffd09d02,cy
Croeso i’r Arctig – croeso i Icecamp Greenland!,no,Icecamp Greenland,8306e5fffffffff,65.7884692,-37.8779945,website,greenland,https://icecamp-greenland.com,b1fefb4484e0d941,cy
"Wedi’i lleoli ar Ynys Ross, mae’r AFD yn darparu gwasanaethau brys proffesiynol i Raglen Antarctig yr Unol Daleithiau",no,Antarctic Fire Department,83ed49fffffffff,-77.8470703,166.6696674,website,antarctica,http://www.antarcticfire.org/,f1598fe0914974cc,cy
Telerau ac eithriadau’n gymwys. Archebwch Nawr,no,Dunkin',832ad5fffffffff,34.7712947,-77.3875852,website,us-north-carolina,https://locations.dunkindonuts.com/en/nc/jacksonville/433a-western-blvd/307528,92e4a38787412c27,cy
"Mae rhamantwyr a theuluoedd fel ei gilydd yn dod o hyd i weithgarwch a hwyl yn Carmel Valley Ranch, prif gyrchfan California.",yes,Carmel Valley Ranch Golf Course,83291afffffffff,36.5179587,-121.8005572,website,us-california,https://www.carmelvalleyranch.com/,79d0f3eef83d28fe,cy
"Ganwyd George Wayne Thornbrough yn Lincoln, Kansas ar 7 Gorffennaf 1914, yn fab i Mary Edith Campbell Thornbrough (25 oed) ac Albert Leroy Thornbrough (27 oed).",no,,830cd8fffffffff,55.3185993,-162.6094603,website,us-alaska,https://www.findagrave.com/memorial/42234822/george-wayne-thornbrough,1c3d15694c890627,cy
"Mae’n ddrwg gennym, nid yw hwnnw’n rhif hedfan dilys. Rhowch gynnig arall arni",no,Aeropuerto Internacional General Roberto Fierro Villalobos,8348f4fffffffff,28.7030761,-105.963347,website,mexico,https://www.oma.aero/es/aeropuertos/chihuahua/,5cfba8c57da55876,cy
"Ers 2005, rydym wedi helpu miloedd o bobl i ddod o hyd i’r enw parth perffaith",no,八番坑&舊道口,834ba1fffffffff,25.1102205,121.8453311,website,taiwan,http://www.8fankeng.com/02b.htm,bc7a3dda423631c7,cy
Chwilio,no,Booth Hill School,832a14fffffffff,41.2604261,-73.1729923,website,us-connecticut,https://boothhillschool.wordpress.com/,0c9997cc1263d3b2,cy
"Dyma’r dudalen groeso ddiofyn a ddefnyddir i brofi gweithrediad cywir gweinydd Apache2 ar ôl ei osod ar systemau Debian. Os gallwch ddarllen y dudalen hon, mae’n golygu bod gweinydd HTTP Apache a osodwyd ar y wefan hon yn gweithio’n iawn. Dylech ddisodli’r ffeil hon (sydd wedi’i lleoli yn /var/www/html/index.html) cyn parhau i weithredu’r gweinydd hwn.",no,Relai de la Montagne d'Ambre,83a376fffffffff,-12.4990752,49.204855,website,madagascar,http://montagnedambre.normada.com/,69bbcebc070eddda,cy
"Ym 1976, defnyddiwyd data Landsat fel rhan o arolwg arfordirol Canada.",no,Landsat Island,830f42fffffffff,60.1767204,-64.0420475,website,canada-newfoundland-and-labrador,https://landsat.gsfc.nasa.gov/article/landsat-island,2661d46d38dc428e,cy
Ni ddaethom yn un o blymio siarcod enwocaf y byd drwy lynu wrth y status quo.,no,Aqua Trek Beqa,839b6afffffffff,-18.2542125,178.0661535,website,fiji,https://www.aquatrek.com/,132e0e5b0397c49e,cy
"Yn anad dim, rydym am anrhydeddu Jehofa, Duw’r Beibl a Chreawdwr pob peth.",no,Salón del Reino de los Testigos de Jehová,838f2afffffffff,-1.5975031,-80.8465788,website,ecuador,https://www.jw.org/,074cc21bc776395e,cy
Darganfyddwch ddetholiad premiwm o 15 bar a bwyty llofnod.,no,Oasis,833985fffffffff,33.2829052,-8.3851831,website,morocco,https://www.mazaganbeachresort.com/dining/oasis,760a8c9933b011a2,cy
Mae’r bwyd rydych yn ei garu newydd ddod yn llawer mwy gwobrwyol gyda Rhaglen Gwobrau McDonald’s!,no,ماكدونالدز,83536efffffffff,26.0504452,50.4987247,website,gcc-states,https://www.mcdonalds.com/bh/en-bh.html,42fb472d7ddfc685,cy
*Ymgynghorwch â’r dinasoedd sydd ar gael,no,Armazém Paraíba,838026fffffffff,-8.3570118,-42.2473559,website,brazil-nordeste,https://www.armazemparaiba.com.br,d064d4b3a551b868,cy
Trafodiad parth wedi’i ddiogelu gan 4.cn | gwasanaethau cyflymu CDN wedi’u pweru gan,no,龙湖区文化馆,834110fffffffff,23.3756313,116.7110444,website,china-guangdong,http://www.lhwhg.com/,322e481bf54765d3,cy
Bolinhos,no,Fábrica 1,838180fffffffff,-8.1799096,-34.9484054,website,brazil-nordeste,https://www.vitarella.com.br/,a0ffcbb09ba9cb90,cy
"Yn ogystal â gwaith llaw a gefnogir gan dechnoleg, rydym yn cynnig i’n cleientiaid",no,Action B,836ae3fffffffff,3.1206442,29.5827903,website,congo-democratic-republic,https://actionba.com,35c4875721ac4316,cy
