sentence,label,polygon_name,h3_cell,latitude,longitude,source,region,source_url,source_item_id,language
ਵਿਭਾਗ ਹਨ: 1. ਭੂਗੋਲ ਅਤੇ ਵਾਤਾਵਰਣ ਅਧਿਐਨ 2. ਬਨਸਪਤੀ ਵਿਗਿਆਨ 3. ਜੀਵ ਵਿਗਿਆਨ 4. ਅੰਕੜਾ ਵਿਗਿਆਨ 5. ਜੈਨੇਟਿਕ ਇੰਜੀਨੀਅਰਿੰਗ 6. ਮਨੁੱਖੀ ਵਿਗਿਆਨ 7. ਕਲੀਨਿਕਲ ਮਨੋਵਿਗਿਆਨ,no,Sir Jagadish Chandra Bose Academic Building,833cf4fffffffff,24.37128115,88.63689685,description,bangladesh,https://www.openstreetmap.org/way/1095670066,a2eeffe7750dfd0d,pa
200 ਈਸਾ ਪੂਰਵ ਦੇ Hun ਸ਼ਹਿਰ ਦੇ ਖੰਡਰ,yes,高昌故城 قوچۇ قەدىمىي شەھىرى,832586fffffffff,42.8552772,89.5277799,description,china-xinjiang,https://www.openstreetmap.org/way/187178575,73eff7ddcd11aa77,pa
ਖੇਤੀਬਾੜੀ ਵਾਲੀ ਜ਼ਮੀਨ ਵਿੱਚ ਮਨੁੱਖ-ਨਿਰਮਿਤ ਪਾਣੀ ਦਾ ਜਲਾਸ਼ਯ,yes,,837ae5fffffffff,2.7130276999999996,41.85499055,description,somalia,https://www.openstreetmap.org/way/800424758,e9349189d8fe2b14,pa
"ਨਾਰਵੇ ਦਾ ਹਿੱਸਾ ਇੱਕ ਆਰਕਟਿਕ ਟਾਪੂ, ਜਿਸਨੂੰ ਇੱਕ ਨਿਰਧਾਰਤ US FIPS ਦੇਸ਼ ਕੋਡ ਮਿਲਿਆ ਹੋਇਆ ਹੈ।",yes,Jan Mayen,830704fffffffff,70.99315125,-8.50285025,description,norway,https://www.openstreetmap.org/relation/9353234,efcf5e159387bf28,pa
2017-10-24 ਇੱਕ ਲੇਖ ਦਾ ਦਾਅਵਾ ਹੈ ਕਿ ਬੇਆਬਾਦ Henderson Island ਦੇ ਸਮੁੰਦਰੀ ਤੱਟਾਂ 'ਤੇ ਧਰਤੀ ਉੱਤੇ ਪਲਾਸਟਿਕ ਕਚਰੇ ਦੀ ਸਭ ਤੋਂ ਵੱਧ ਘਣਤਾ ਹੈ।,yes,Henderson Island,83a1a4fffffffff,-24.3767563,-128.32430929999998,description,pitcairn-islands,https://www.openstreetmap.org/relation/10018175,c9b73d09aead8cf9,pa
ਤਾਜਿਕ ਸਰਹੱਦੀ ਰੱਖਿਅਕਾਂ ਲਈ ਛੋਟੀ ਝੋਂਪੜੀ,yes,Pre-border checkpoint,832088fffffffff,38.0657016,74.59119485,description,tajikistan,https://www.openstreetmap.org/way/667422638,5b36adcc8ec4e08c,pa
ਕਿਸ਼ਤੀ-ਘਰ,yes,Boathouse,832b85fffffffff,46.1063144,-74.2799302,description,canada-quebec,https://www.openstreetmap.org/way/447096579,2dfb6326894c2651,pa
"The Well Tavern ਪਰਿਵਾਰ-ਮਿੱਤਰ ਅਤੇ ਭਾਈਚਾਰਾ-ਕੇਂਦਰਿਤ ਰੈਸਟੋਰੈਂਟ ਅਤੇ ਪੱਬ ਹੈ, ਜੋ ਸੁਵਿਧਾਜਨਕ ਤੌਰ 'ਤੇ Wellard ਦੇ ਰੇਲਵੇ ਸਟੇਸ਼ਨ 'ਤੇ ਹੀ ਸਥਿਤ ਹੈ।",yes,The Well Tavern,83c993fffffffff,-32.26380305,115.81641765,description,australia,https://www.openstreetmap.org/way/1083219303,28c8ab5d69cb9c5a,pa
"ਉਹ ਥਾਂ ਜਿੱਥੇ ਭਾਈਚਾਰੇ ਦੇ ਲੋਕ ਫੁੱਟਬਾਲ, ਕ੍ਰਿਕਟ, ਟ੍ਰੈਕ ਅਤੇ ਫੀਲਡ ਖੇਡਾਂ ਆਦਿ ਵਰਗੀਆਂ ਵੱਖ-ਵੱਖ ਖੇਡਾਂ ਖੇਡਣ ਅਤੇ ਆਨੰਦ ਲੈਣ ਆਉਂਦੇ ਹਨ।",yes,Nehru Maidan,833c5afffffffff,27.360602999999998,95.32529500000001,description,india-north-eastern-zone,https://www.openstreetmap.org/way/83589188,030f518825134c13,pa
ਇਹ ਖੇਤੀਬਾੜੀ ਵਾਲੀ ਜ਼ਮੀਨ ਵਰਤੋਂ ਤੋਂ ਬਾਹਰ ਹੈ।,yes,The Enclosure,831828fffffffff,52.1974563,-6.35152295,description,ireland-and-northern-ireland,https://www.openstreetmap.org/way/751307989,fab4312e3706314a,pa
ਭਾਰੀ ਵਾਹਨਾਂ ਦੀ ਪਾਰਕਿੰਗ,yes,,831845fffffffff,47.39530965,-2.422856,description,pays-de-la-loire,https://www.openstreetmap.org/way/480172434,dca36e40749b78fc,pa
ਤੈਰਨ ਲਈ ਪਾਣੀ ਦੀ ਥਾਂ,yes,Hog Harbour Blue Hole,839e11fffffffff,-15.1097946,167.0909198,description,vanuatu,https://www.openstreetmap.org/way/198585553,dc8b77da60a390e2,pa
ਪਰਿਵਾਰ ਅਤੇ ਗੁਆਂਢੀਆਂ ਲਈ ਕੁੱਤਾ ਪਾਰਕ,yes,,832af2fffffffff,36.69121975,-76.9908877,description,us-virginia,https://www.openstreetmap.org/way/636368477,d90b3a55624ad424,pa
ਖੇਤੀਬਾੜੀ ਵਾਲੀ ਜ਼ਮੀਨ ਵਿੱਚ ਅਤੇ ਇੱਕ ਧਾਰਾ ਦੇ ਨੇੜੇ ਕੁਦਰਤੀ ਪਾਣੀ ਦਾ ਜਲਾਸ਼ਯ,yes,,837a0cfffffffff,0.17023195,42.77724705,description,somalia,https://www.openstreetmap.org/way/1213086048,7f61bbfad667f435,pa
ਪੁਰਾਣਾ ਛੱਡਿਆ ਹੋਇਆ ਰੇਲਵੇ ਸਟੇਸ਼ਨ,yes,,831f91fffffffff,45.6879712,5.35996065,description,rhone-alpes,https://www.openstreetmap.org/way/143728337,cef2a6edc7efadf8,pa
"ਪੁਰਾਣੀ ਯੂਰੇਨੀਅਮ ਖਾਣ (Fat Man ਅਤੇ Little Boy ਲਈ ਸਰੋਤ), ਫਿਰ ਚਾਂਦੀ ਦੀ ਖਾਣ।",yes,Port Radium,83130cfffffffff,66.08544385,-118.03813625,description,canada-northwest-territories,https://www.openstreetmap.org/way/1281190890,584d96ec32388482,pa
ਨਿੱਜੀ ਟਾਪੂ।,yes,Motu Irioa,838935fffffffff,-17.48568325,-149.90249145,description,polynesie-francaise,https://www.openstreetmap.org/way/213212127,154c2460bf268353,pa
ਭਾਰੀ ਮਾਲ ਵਾਹਨਾਂ ਅਤੇ ਕੈਂਪ ਵਾਹਨਾਂ ਲਈ ਰਾਤ-ਭਰ ਪਾਰਕਿੰਗ,yes,,83be4efffffffff,-34.76120965,142.2807966,description,australia,https://www.openstreetmap.org/way/1373258981,34cb8e155b789015,pa
ਛੱਡਿਆ ਹੋਇਆ ਅਤੇ ਜੰਗਲ ਵੱਲੋਂ ਮੁੜ ਕਬਜ਼ੇ ਵਿੱਚ ਲਿਆ ਗਿਆ।,yes,Abandoned mango orchard,8364a6fffffffff,14.787642250000001,101.15383815000001,description,thailand,https://www.openstreetmap.org/way/459176228,5463fd64b44a84e3,pa
ਇਹ ਟਾਪੂ Heinze Island Group ਦਾ ਹਿੱਸਾ ਹੈ,yes,တောင်ပလ,8364acfffffffff,14.426995000000002,97.78161084999999,description,myanmar,https://www.openstreetmap.org/way/24948615,2eecb381f9c8495d,pa
"ਜਨਤਕ ਤੌਰ 'ਤੇ ਸੰਭਾਲਿਆ ਜਾਂਦਾ ਭੰਡਾਰ ਅਤੇ ਟਰੱਕ ਪਾਰਕਿੰਗ ਖੇਤਰ, ਪਰ ਕੋਈ ਸੰਕੇਤ-ਚਿੰਨ੍ਹ ਨਹੀਂ।",yes,,83b911fffffffff,-34.47182865,135.6864915,description,australia,https://www.openstreetmap.org/way/1055657674,e05ca2b29c1f02aa,pa
ਸਭਿਅਤਾ ਤੋਂ ਦੂਰ ਬਣਾਇਆ ਕੈਂਪਿੰਗ ਸਥਾਨ।,yes,Green Dolphin Camping (Delfinul),831e5afffffffff,44.8929749,29.60429885,description,romania,https://www.openstreetmap.org/way/263969938,145908d208221903,pa
ਪ੍ਰਾਇਮਰੀ ਸਕੂਲ,yes,Escola Primária,83831afffffffff,-7.85952855,13.115223,description,angola,https://www.openstreetmap.org/way/705413867,e413dddab254967b,pa
ਛੋਟੀਆਂ ਟਿੱਬੀਆਂ ਵਾਲਾ ਖੇਤਰ,yes,,83acd6fffffffff,-17.141278550000003,11.7921213,description,angola,https://www.openstreetmap.org/way/1174004220,0813605767f7f9db,pa
"ਇਸ ਪਰਿਸਰ ਦੇ ਅੰਦਰ Chedi Wihan Samphutthe ਨਾਮ ਦੀ ਇੱਕ ਵਿਲੱਖਣ ਇਮਾਰਤ ਹੈ, ਜਿਸ ਵਿੱਚ 512,028 ਬੁੱਧ ਮੂਰਤੀਆਂ ਹਨ ਅਤੇ ਜਿਸ ਦੀ ਬਾਹਰੀ ਸਤ੍ਹਾ 'ਤੇ 223 ਛੋਟੇ ਪੈਗੋਡੇ ਹਨ।",yes,วัดมณีไพรสณฑ์,836485fffffffff,16.716656399999998,98.5737649,description,thailand,https://www.openstreetmap.org/way/548044894,30b8b714a5f279ab,pa
ਨਿਰਧਾਰਤ ਜ਼ਮੀਨੀ ਖੇਤਰ ਨਾਲ ਘਿਰਿਆ ਰਿਹਾਇਸ਼ੀ ਘਰ,yes,,838f6bfffffffff,-7.5721425,-72.7196889,description,brazil-norte,https://www.openstreetmap.org/way/914834959,e2cb5fdd892a2453,pa
ਮੋਬਾਈਲ ਫ਼ੋਨ ਟਾਵਰ,yes,,83ac84fffffffff,-20.50122515,16.6906853,description,namibia,https://www.openstreetmap.org/way/788543279,eaa033e171c6b581,pa
"17 ਪਵਨ ਟਰਬਾਈਨਾਂ, ਜਿਨ੍ਹਾਂ ਦੀਆਂ ਸਹੀ ਥਾਵਾਂ ਹਵਾਈ ਤਸਵੀਰਾਂ ਵਿੱਚ ਹਾਲੇ ਦਿਖਾਈ ਨਹੀਂ ਦਿੰਦੀਆਂ",yes,,835289fffffffff,11.5304113,42.49968965,description,djibouti,https://www.openstreetmap.org/way/978103331,aa096f9f38327983,pa
ਕਰਮਚਾਰੀਆਂ ਅਤੇ ਅਧਿਆਪਕਾਂ ਲਈ ਪਾਰਕਿੰਗ ਲਾਟ।,yes,,836d34fffffffff,19.161333550000002,-96.1116816,description,mexico,https://www.openstreetmap.org/way/113790464,fdd57d9b3b773e82,pa
ਪੁਰਾਣੀ ਬ੍ਰਿਟਿਸ਼ ਇਮਾਰਤ,yes,,83649dfffffffff,18.94105325,96.4317958,description,myanmar,https://www.openstreetmap.org/way/417661715,bab65950404e2794,pa
ਕੁਝ ਦਰੱਖਤਾਂ ਵਾਲਾ ਰੇਤਲਾ ਭੂ-ਭਾਗ।,yes,Kgalagadi Nature Reserve Campsite,83ad86fffffffff,-26.77294325,20.632359649999998,description,botswana,https://www.openstreetmap.org/way/408601941,3cb3cee8655449e8,pa
ਪੈਗੋਡਾ।,yes,Chua Linh Phuoc,836932fffffffff,13.166087749999999,109.131014,description,vietnam,https://www.openstreetmap.org/way/904885050,bf40ee907930e31c,pa
ਜੰਗਲ ਕੱਟਿਆ ਹੋਇਆ ਖੇਤਰ,yes,Berong Nickel Mine,83682afffffffff,9.4042229,118.23163124999999,description,philippines,https://www.openstreetmap.org/way/874182647,96567b01f142a005,pa
Termez ਆਦਿ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਸਾਂਝੀਆਂ ਟੈਕਸੀਆਂ ਲੈਣ ਲਈ ਟੈਕਸੀ ਸਟੇਸ਼ਨ,yes,,83219bfffffffff,38.61114775,66.25445105,description,uzbekistan,https://www.openstreetmap.org/way/971690426,16ad0e82e0e0166d,pa
