sentence,label,polygon_name,h3_cell,latitude,longitude,source,region,source_url,source_item_id,language
Tempat yang bagus untuk berenang.,no,Jhaji Beach,83640bfffffffff,11.388757049999999,92.5899435,description,india-southern-zone,https://www.openstreetmap.org/relation/9964540,42cbd0df454cc48c,ms
Kawasan berbumbung untuk aktiviti percuma,yes,,83a813fffffffff,-22.95501775,-47.054361,description,brazil-sudeste,https://www.openstreetmap.org/way/548704198,49b3ad4c9313791f,ms
OK NW (550m boleh digunakan),no,Pibor Airport,836a46fffffffff,6.79846435,33.126115299999995,description,south-sudan,https://www.openstreetmap.org/way/254760296,06ad8bca5b9e0ace,ms
Terbengkalai,no,BLC Gas Station,836940fffffffff,15.336570649999999,119.96618345,description,philippines,https://www.openstreetmap.org/way/1080703682,5e6b5a174f4e6e8a,ms
"Kedai deli tempatan yang menyajikan sarapan lengkap, sandwic dengan roti yang baru dibakar, serta pelbagai salad buatan sendiri.",no,Calabash Deli,832ad3fffffffff,33.8911925,-78.5662103,description,us-north-carolina,https://www.openstreetmap.org/way/349880224,081a02879c3a55a9,ms
burger dan bir,no,Kite Cable Cafe.,836589fffffffff,12.388952450000001,99.96708555000001,description,thailand,https://www.openstreetmap.org/way/321076261,5d7dd65f62b249e5,ms
"Pancuran tersedia hanya 4 jam yang kurang sesuai sehari (9-11, 21-23).",no,Rada Tilly Camping Municipal,83cf9efffffffff,-45.91740615,-67.55084740000001,description,argentina,https://www.openstreetmap.org/way/496391696,a50fa7112a365a2a,ms
terbengkalai,no,,830a2efffffffff,66.45463755,86.05173195,description,russia-siberian-fed-district,https://www.openstreetmap.org/way/204214264,f43bc8a1b83a25b4,ms
"Untuk sekatan dan aktiviti yang dilarang dalam kawasan ini, pelaut dinasihatkan merujuk Peraturan Kawasan Perlindungan Marin Niuē Moana Mahu 2020 selaras dengan Akta Zon Maritim Niuē 2013.",no,Niuē Moana Mahu Marine Protected Area,839ba5fffffffff,-20.3330657,-168.2733568,description,niue,https://www.openstreetmap.org/relation/13460178,f5a9a17080054b5e,ms
yuran termasuk caj perkhidmatan untuk 2 orang: Rs. 5889.15,no,National Park Office - Marine Park - Pigeon Island,836113fffffffff,8.69350235,81.1947702,description,sri-lanka,https://www.openstreetmap.org/way/658409583,930bf4390a6004ac,ms
Pemanasan air,no,Mariental Abattoir Solar Water Heating,83ad9dfffffffff,-24.560816350000003,17.9620812,description,namibia,https://www.openstreetmap.org/way/1085106308,4220b789641c75b1,ms
Kemungkinan struktur itu sudah tidak wujud.,no,,836ac0fffffffff,1.0821684999999999,30.2394529,description,congo-democratic-republic,https://www.openstreetmap.org/way/635454166,b0fb6cddcdf4244e,ms
Dibuka kepada orang awam;,no,Swenson Forest Preserve,832754fffffffff,46.856983549999995,-91.09465929999999,description,us-wisconsin,https://www.openstreetmap.org/relation/10768565,da998f3729b6db77,ms
saluran berjalin,no,,8359a2fffffffff,15.67243465,-2.1903658999999998,description,mali,https://www.openstreetmap.org/way/683188553,42fcf317b6e0d476,ms
tiada perkhidmatan pada musim sejuk,no,Mobilstellplatz Ottenschlag,831e33fffffffff,48.4239068,15.2275785,description,austria,https://www.openstreetmap.org/way/1433377208,ec1b06bffd05a147,ms
bangunan yang dibina,no,,839621fffffffff,-15.7420654,28.1708032,description,zambia,https://www.openstreetmap.org/way/508424914,f6254e484fc4012a,ms
Sewa tiga bilik bebas,no,Casa El Chechy,834430fffffffff,22.616627049999998,-83.7097584,description,cuba,https://www.openstreetmap.org/way/655181725,c9273b8b3965b330,ms
Terdampar di terumbu karang pada 2010,no,Nand Aparajita,836008fffffffff,10.54110005,72.61883485,description,india-southern-zone,https://www.openstreetmap.org/way/1481582099,07c5371c1c77df1c,ms
trek dan padang bola?,yes,,832e01fffffffff,39.4783446,141.9493776,description,japan-tohoku,https://www.openstreetmap.org/way/929335762,f3b92f514916209a,ms
Negara konstituen Kerajaan Belanda.,no,Aruba,836773fffffffff,12.54041475,-69.9654068,description,venezuela,https://www.openstreetmap.org/relation/1231749,ada65a916e621803,ms
Diperoleh oleh Pieridae Energy pada 2019,no,Waterton Gas Plant,8312c8fffffffff,49.307058049999995,-114.00047065,description,canada-alberta,https://www.openstreetmap.org/way/685968468,ec53bd73a7830fe1,ms
"Ini ialah bahagian tertinggi VAB, dan menurut JAXA, “VAB setinggi 81 meter, selebar 64 meter dan berkedalaman 34.5 meter.”",no,,834b73fffffffff,30.40357835,130.97348465,description,japan-kyushu,https://www.openstreetmap.org/way/874877644,d51fed9ce5233386,ms
bangunan luar di sebelah rumah,yes,,836488fffffffff,17.713385350000003,95.20114095,description,myanmar,https://www.openstreetmap.org/way/690726088,5d9aaa49dc85073f,ms
bangunan untuk WYSEF,yes,WYSEF Building,832896fffffffff,44.6574896,-111.1083461,description,us-montana,https://www.openstreetmap.org/way/1337238568,fbbead90db822e4b,ms
Kawasan garam Makgadikgadi ialah kompleks dataran garam terbesar di dunia.,yes,Ntwetwe Pan,839746fffffffff,-20.529714,25.24333895,description,botswana,https://www.openstreetmap.org/relation/9468993,9fe96f2d3391781b,ms
Kawasan di bawah pengawasan trafik aktif,no,,833865fffffffff,39.05822685,8.4700571,description,italy,https://www.openstreetmap.org/way/973150204,16813ea64ca047e0,ms
Jabatan-jabatan ialah 1. Geografi & Pengajian Alam Sekitar 2. Botani 3. Zoologi 4. Statistik 5. Kejuruteraan Genetik 6. Sains Kemanusiaan 7. Psikologi Klinikal,no,Sir Jagadish Chandra Bose Academic Building,833cf4fffffffff,24.37128115,88.63689685,description,bangladesh,https://www.openstreetmap.org/way/1095670066,a2eeffe7750dfd0d,ms
Runtuhan bandar Hun dari 200 SM,yes,高昌故城 قوچۇ قەدىمىي شەھىرى,832586fffffffff,42.8552772,89.5277799,description,china-xinjiang,https://www.openstreetmap.org/way/187178575,73eff7ddcd11aa77,ms
takungan air buatan manusia di tanah pertanian,yes,,837ae5fffffffff,2.7130276999999996,41.85499055,description,somalia,https://www.openstreetmap.org/way/800424758,e9349189d8fe2b14,ms
"Sebuah pulau Artik, sebahagian daripada Norway tetapi dengan kod negara FIPS AS yang ditetapkan.",yes,Jan Mayen,830704fffffffff,70.99315125,-8.50285025,description,norway,https://www.openstreetmap.org/relation/9353234,efcf5e159387bf28,ms
2017-10-24 Sebuah artikel mendakwa bahawa Pulau Henderson yang tidak berpenghuni mempunyai ketumpatan sisa plastik tertinggi di pantainya di dunia.,yes,Henderson Island,83a1a4fffffffff,-24.3767563,-128.32430929999998,description,pitcairn-islands,https://www.openstreetmap.org/relation/10018175,c9b73d09aead8cf9,ms
Pondok kecil untuk pengawal sempadan Tajik,yes,Pre-border checkpoint,832088fffffffff,38.0657016,74.59119485,description,tajikistan,https://www.openstreetmap.org/way/667422638,5b36adcc8ec4e08c,ms
Rumah bot,yes,Boathouse,832b85fffffffff,46.1063144,-74.2799302,description,canada-quebec,https://www.openstreetmap.org/way/447096579,2dfb6326894c2651,ms
"The Well Tavern ialah restoran dan pub mesra keluarga serta berjiwa komuniti, terletak dengan mudah betul-betul di stesen kereta api di Wellard.",yes,The Well Tavern,83c993fffffffff,-32.26380305,115.81641765,description,australia,https://www.openstreetmap.org/way/1083219303,28c8ab5d69cb9c5a,ms
"Tempat penduduk setempat datang dan menikmati pelbagai sukan seperti bola sepak, kriket, sukan trek dan padang, dan sebagainya.",yes,Nehru Maidan,833c5afffffffff,27.360602999999998,95.32529500000001,description,india-north-eastern-zone,https://www.openstreetmap.org/way/83589188,030f518825134c13,ms
Tanah pertanian ini tidak lagi digunakan,yes,The Enclosure,831828fffffffff,52.1974563,-6.35152295,description,ireland-and-northern-ireland,https://www.openstreetmap.org/way/751307989,fab4312e3706314a,ms
parkir kenderaan berat,yes,,831845fffffffff,47.39530965,-2.422856,description,pays-de-la-loire,https://www.openstreetmap.org/way/480172434,dca36e40749b78fc,ms
Tempat berenang,yes,Hog Harbour Blue Hole,839e11fffffffff,-15.1097946,167.0909198,description,vanuatu,https://www.openstreetmap.org/way/198585553,dc8b77da60a390e2,ms
Taman anjing keluarga/jiran,yes,,832af2fffffffff,36.69121975,-76.9908877,description,us-virginia,https://www.openstreetmap.org/way/636368477,d90b3a55624ad424,ms
takungan air semula jadi di tanah pertanian dan berhampiran anak sungai,yes,,837a0cfffffffff,0.17023195,42.77724705,description,somalia,https://www.openstreetmap.org/way/1213086048,7f61bbfad667f435,ms
Stesen kereta api lama yang terbiar,yes,,831f91fffffffff,45.6879712,5.35996065,description,rhone-alpes,https://www.openstreetmap.org/way/143728337,cef2a6edc7efadf8,ms
"Bekas lombong uranium (sumber untuk Fat Man dan Little Boy), kemudian lombong perak.",yes,Port Radium,83130cfffffffff,66.08544385,-118.03813625,description,canada-northwest-territories,https://www.openstreetmap.org/way/1281190890,584d96ec32388482,ms
Pulau persendirian.,yes,Motu Irioa,838935fffffffff,-17.48568325,-149.90249145,description,polynesie-francaise,https://www.openstreetmap.org/way/213212127,154c2460bf268353,ms
Parkir semalaman untuk kenderaan barangan berat dan kenderaan perkhemahan,yes,,83be4efffffffff,-34.76120965,142.2807966,description,australia,https://www.openstreetmap.org/way/1373258981,34cb8e155b789015,ms
Terbiar dan dituntut semula oleh hutan.,yes,Abandoned mango orchard,8364a6fffffffff,14.787642250000001,101.15383815000001,description,thailand,https://www.openstreetmap.org/way/459176228,5463fd64b44a84e3,ms
Pulau ini sebahagian daripada Kumpulan Pulau Heinze,yes,တောင်ပလ,8364acfffffffff,14.426995000000002,97.78161084999999,description,myanmar,https://www.openstreetmap.org/way/24948615,2eecb381f9c8495d,ms
"Kawasan timbunan stok dan parkir trak yang diselenggara awam, tetapi tiada papan tanda.",yes,,83b911fffffffff,-34.47182865,135.6864915,description,australia,https://www.openstreetmap.org/way/1055657674,e05ca2b29c1f02aa,ms
Tapak perkhemahan yang jauh dari tamadun.,yes,Green Dolphin Camping (Delfinul),831e5afffffffff,44.8929749,29.60429885,description,romania,https://www.openstreetmap.org/way/263969938,145908d208221903,ms
Sekolah rendah,yes,Escola Primária,83831afffffffff,-7.85952855,13.115223,description,angola,https://www.openstreetmap.org/way/705413867,e413dddab254967b,ms
kawasan busut kecil,yes,,83acd6fffffffff,-17.141278550000003,11.7921213,description,angola,https://www.openstreetmap.org/way/1174004220,0813605767f7f9db,ms
"Dalam kompleks itu terdapat bangunan unik bernama Chedi Wihan Samphutthe yang mengandungi 512,028 imej Buddha dan mempunyai 223 pagoda kecil pada permukaan luarnya.",yes,วัดมณีไพรสณฑ์,836485fffffffff,16.716656399999998,98.5737649,description,thailand,https://www.openstreetmap.org/way/548044894,30b8b714a5f279ab,ms
Rumah kediaman yang dikelilingi kawasan tanah yang jelas,yes,,838f6bfffffffff,-7.5721425,-72.7196889,description,brazil-norte,https://www.openstreetmap.org/way/914834959,e2cb5fdd892a2453,ms
menara telefon bimbit,yes,,83ac84fffffffff,-20.50122515,16.6906853,description,namibia,https://www.openstreetmap.org/way/788543279,eaa033e171c6b581,ms
"17 turbin angin, lokasi tepatnya masih belum kelihatan dalam imejan udara",yes,,835289fffffffff,11.5304113,42.49968965,description,djibouti,https://www.openstreetmap.org/way/978103331,aa096f9f38327983,ms
Tempat letak kereta kakitangan dan guru.,yes,,836d34fffffffff,19.161333550000002,-96.1116816,description,mexico,https://www.openstreetmap.org/way/113790464,fdd57d9b3b773e82,ms
bangunan British lama,yes,,83649dfffffffff,18.94105325,96.4317958,description,myanmar,https://www.openstreetmap.org/way/417661715,bab65950404e2794,ms
Rupa bumi berpasir dengan beberapa pokok.,yes,Kgalagadi Nature Reserve Campsite,83ad86fffffffff,-26.77294325,20.632359649999998,description,botswana,https://www.openstreetmap.org/way/408601941,3cb3cee8655449e8,ms
Pagoda.,yes,Chua Linh Phuoc,836932fffffffff,13.166087749999999,109.131014,description,vietnam,https://www.openstreetmap.org/way/904885050,bf40ee907930e31c,ms
kawasan yang telah ditebang hutannya,yes,Berong Nickel Mine,83682afffffffff,9.4042229,118.23163124999999,description,philippines,https://www.openstreetmap.org/way/874182647,96567b01f142a005,ms
"Stesen teksi untuk menaiki teksi kongsi ke arah, antara tempat lain, Termez",yes,,83219bfffffffff,38.61114775,66.25445105,description,uzbekistan,https://www.openstreetmap.org/way/971690426,16ad0e82e0e0166d,ms
Pulau karang tidak berpenghuni yang digunakan sebagai stor makanan,yes,Jemo,835b51fffffffff,10.07935025,169.5245216,description,marshall-islands,https://www.openstreetmap.org/relation/18997208,ec8c78d332edff25,ms
Bukit tinggi,yes,UGLAMYA,830cddfffffffff,55.182541549999996,-160.5024316,description,us-alaska,https://www.openstreetmap.org/way/557848275,a0bd1de98a29322d,ms
stesen pengulang kabel gentian optik,yes,,83b95bfffffffff,-32.37793955,124.6145724,description,australia,https://www.openstreetmap.org/way/1069825606,e2c5beee23bd72df,ms
Dibina pada 1883 menggunakan batu tempatan.,yes,Cordillo Downs woolshed,83b993fffffffff,-26.7076785,140.62537945,description,australia,https://www.openstreetmap.org/way/852540765,0ccdfff5a23d20f2,ms
Taman ini menempatkan kemudahan astronomi radio Square Kilometre Array (SKA).,yes,Meerkat National Park,83bc59fffffffff,-30.68785055,21.4482565,description,south-africa,https://www.openstreetmap.org/way/886682729,b54fa186b08d6bb8,ms
"Ia ialah perigi air yang digunakan untuk mengisi takungan air kereta api pada awal dan pertengahan tahun 1900-an, yang beroperasi di lombong saltpeter",yes,El Pique,83b30efffffffff,-20.615686150000002,-69.6043656,description,chile,https://www.openstreetmap.org/way/1292206173,d3fa330fe52956df,ms
turapan itu berwarna perang/kuning,yes,,831e85fffffffff,42.5963407,14.0757555,description,italy,https://www.openstreetmap.org/relation/13411365,06b1e259c68dceba,ms
kolam hujan,yes,,836b2bfffffffff,15.082598999999998,25.539234450000002,description,sudan,https://www.openstreetmap.org/way/972284217,484a829f202f8cbd,ms
Kawasan parkir kenderaan berat untuk kemudahan industri.,yes,,8338abfffffffff,28.20413025,-0.1622684,description,algeria,https://www.openstreetmap.org/way/1084434488,52d51b9eb44d133b,ms
Stupa Buddha,yes,,833c00fffffffff,28.11518075,86.1707967,description,china-tibet,https://www.openstreetmap.org/way/345752857,350bd00e20dc651e,ms
"Pulau berbatu dan berhutan yang tidak berpenghuni, dikelilingi terumbu karang.",yes,Failonga Island,837390fffffffff,0.7131389,127.47967539999999,description,indonesia-maluku,https://www.openstreetmap.org/way/998565436,bef3c1bb33cd3b2c,ms
kotak dan beberapa panel solar serta antena,yes,,83b881fffffffff,-23.4009782,132.39508965,description,australia,https://www.openstreetmap.org/way/1040076149,4663e77979f86f30,ms
Tempat tambatan jangka panjang dan tambatan sementara tersedia untuk kapal sehingga 60 kaki.,yes,Robert Storrs Small Boat Harbor,8322d0fffffffff,53.8768719,-166.5531889,description,us-alaska,https://www.openstreetmap.org/way/888243068,9e744b8f406f7aea,ms
Ini ialah salah satu bangkai kapal paling terpencil di sepanjang pantai yang dikawal oleh koloni anjing laut berbulu.,yes,Otavi,83ac32fffffffff,-25.73241265,14.833140499999999,description,namibia,https://www.openstreetmap.org/relation/20250022,a43e395216f04b29,ms
Batu rusa dan makam,yes,Uushigiin Uver,83250bfffffffff,49.656366950000006,99.929214,description,mongolia,https://www.openstreetmap.org/way/398981812,24dc31006dfb6492,ms
Waikuku Lodge ialah rumah ladang yang diubah suai di hujung utara Taman Hutan Aorangi yang boleh menempatkan 24 orang.,yes,Waikuku Lodge,83bb28fffffffff,-41.41217335,175.36480419999998,description,new-zealand,https://www.openstreetmap.org/way/486347708,b3ebaa7992e3646d,ms
"bahagian timur tasik ialah air masin, manakala bahagian barat ialah air tawar",yes,Балқаш көлі,832008fffffffff,45.92661325,76.32520525000001,description,kazakhstan,https://www.openstreetmap.org/relation/19025268,131b8add7b795ace,ms
Kami menggunakan kuki untuk menganalisis trafik laman web dan mengoptimumkan pengalaman laman web anda.,no,اوفرلك للتسوق,83521bfffffffff,15.3046273,44.2300836,website,yemen,http://www.awferluck.com/,d9e5c2c2cf8c1ca3,ms
"Di Onslow School, visi kami adalah untuk menjadi lebih daripada sekadar sebuah institusi pendidikan;",no,Onslow Primary School,83a612fffffffff,-21.6383448,115.1105134,website,australia,https://www.onslowschool.wa.edu.au/,d042c67cf46c6a50,ms
"Pada tahun 2000, Meybod direkodkan sebagai bandar bersejarah pertama Iran dalam senarai monumen kebangsaan.",no,بومگردی کثنوا,834321fffffffff,32.228179,54.0129277,website,iran,https://www.meybodadvisor.ir/,45d4adfff711c079,ms
Influenza burung terdapat di kawasan ini - sila bantu kami mengurangkan penularan penyakit ini:,no,Hermaness National Nature Reserve,8309a5fffffffff,60.8238649,-0.8922347,website,scotland,https://www.nature.scot/enjoying-outdoors/places-visit/nnrs/Hermaness-national-nature-reserve,bcfc10ad729b4f85,ms
Cabaran teknikal baru-baru ini dan penyelenggaraan berjadual telah mengurangkan output kapasiti penjanaan kuasa kami.,no,Tuvalu Electricity Corporation,839a4afffffffff,-8.5261121,179.1960205,website,tuvalu,https://www.tectuvalu.tv/,566f2fa3ffd09d02,ms
Selamat datang ke Artik – selamat datang ke Icecamp Greenland!,no,Icecamp Greenland,8306e5fffffffff,65.7884692,-37.8779945,website,greenland,https://icecamp-greenland.com,b1fefb4484e0d941,ms
"Berpangkalan di Pulau Ross, AFD menyediakan Program Antartika Amerika Syarikat dengan perkhidmatan kecemasan profesional",no,Antarctic Fire Department,83ed49fffffffff,-77.8470703,166.6696674,website,antarctica,http://www.antarcticfire.org/,f1598fe0914974cc,ms
Terma & pengecualian dikenakan. Pesan sekarang,no,Dunkin',832ad5fffffffff,34.7712947,-77.3875852,website,us-north-carolina,https://locations.dunkindonuts.com/en/nc/jacksonville/433a-western-blvd/307528,92e4a38787412c27,ms
"Golongan romantik dan keluarga sama-sama menemui aksi dan keseronokan di Carmel Valley Ranch, resort terunggul California.",yes,Carmel Valley Ranch Golf Course,83291afffffffff,36.5179587,-121.8005572,website,us-california,https://www.carmelvalleyranch.com/,79d0f3eef83d28fe,ms
"George Wayne Thornbrough dilahirkan di Lincoln, Kansas pada 7 Julai 1914, anak kepada Mary Edith Campbell Thornbrough (berumur 25 tahun) dan Albert Leroy Thornbrough (berumur 27 tahun).",no,,830cd8fffffffff,55.3185993,-162.6094603,website,us-alaska,https://www.findagrave.com/memorial/42234822/george-wayne-thornbrough,1c3d15694c890627,ms
"Maaf, itu bukan nombor penerbangan yang sah. Sila cuba lagi",no,Aeropuerto Internacional General Roberto Fierro Villalobos,8348f4fffffffff,28.7030761,-105.963347,website,mexico,https://www.oma.aero/es/aeropuertos/chihuahua/,5cfba8c57da55876,ms
"Sejak 2005, kami telah membantu ribuan orang mendapatkan nama domain yang sempurna",no,八番坑&舊道口,834ba1fffffffff,25.1102205,121.8453311,website,taiwan,http://www.8fankeng.com/02b.htm,bc7a3dda423631c7,ms
Cari,no,Booth Hill School,832a14fffffffff,41.2604261,-73.1729923,website,us-connecticut,https://boothhillschool.wordpress.com/,0c9997cc1263d3b2,ms
"Ini ialah halaman alu-aluan lalai yang digunakan untuk menguji operasi pelayan Apache2 yang betul selepas pemasangan pada sistem Debian. Jika anda boleh membaca halaman ini, ini bermakna pelayan HTTP Apache yang dipasang di laman ini berfungsi dengan baik. Anda harus menggantikan fail ini (terletak di /var/www/html/index.html) sebelum meneruskan operasi laman ini.",no,Relai de la Montagne d'Ambre,83a376fffffffff,-12.4990752,49.204855,website,madagascar,http://montagnedambre.normada.com/,69bbcebc070eddda,ms
"Pada tahun 1976, data Landsat digunakan sebagai sebahagian daripada tinjauan pantai Kanada.",no,Landsat Island,830f42fffffffff,60.1767204,-64.0420475,website,canada-newfoundland-and-labrador,https://landsat.gsfc.nasa.gov/article/landsat-island,2661d46d38dc428e,ms
Kami tidak menjadi salah satu lokasi selaman jerung paling terkenal di dunia dengan berpegang pada status quo.,no,Aqua Trek Beqa,839b6afffffffff,-18.2542125,178.0661535,website,fiji,https://www.aquatrek.com/,132e0e5b0397c49e,ms
"Di atas segala-galanya, kami mahu menghormati Jehovah, Tuhan dalam Bible dan Pencipta segala sesuatu.",no,Salón del Reino de los Testigos de Jehová,838f2afffffffff,-1.5975031,-80.8465788,website,ecuador,https://www.jw.org/,074cc21bc776395e,ms
Temui pilihan premium 15 bar dan restoran istimewa.,no,Oasis,833985fffffffff,33.2829052,-8.3851831,website,morocco,https://www.mazaganbeachresort.com/dining/oasis,760a8c9933b011a2,ms
Makanan yang anda gemari baru sahaja menjadi lebih berbaloi dengan Program Ganjaran McDonald’s yang baharu!,no,ماكدونالدز,83536efffffffff,26.0504452,50.4987247,website,gcc-states,https://www.mcdonalds.com/bh/en-bh.html,42fb472d7ddfc685,ms
*Rujuk bandar yang tersedia,no,Armazém Paraíba,838026fffffffff,-8.3570118,-42.2473559,website,brazil-nordeste,https://www.armazemparaiba.com.br,d064d4b3a551b868,ms
Urus niaga domain dijamin oleh 4.cn | perkhidmatan pecutan CDN dikuasakan oleh,no,龙湖区文化馆,834110fffffffff,23.3756313,116.7110444,website,china-guangdong,http://www.lhwhg.com/,322e481bf54765d3,ms
Kuih kecil,no,Fábrica 1,838180fffffffff,-8.1799096,-34.9484054,website,brazil-nordeste,https://www.vitarella.com.br/,a0ffcbb09ba9cb90,ms
"Selain kerja manual yang disokong teknologi, kami menawarkan kepada pelanggan kami",no,Action B,836ae3fffffffff,3.1206442,29.5827903,website,congo-democratic-republic,https://actionba.com,35c4875721ac4316,ms
"Jika anda melihat halaman ini, ini bermakna anda telah menyediakan pelayan web untuk menyampaikan laman baharu, tetapi belum memuat naik kandungan laman tersebut.",no,فندق حمام الصالحين,833873fffffffff,34.8588948,5.7095044,website,algeria,https://www.hammam-salihine.com/,75380e8736f690a0,ms
Apakah Palet Solek Seint?,no,Centre De Soins A La Source,831f80fffffffff,47.7792165,7.1315447,website,alsace,https://it-beaute.com/centre-de-soins-a-la-source,ae3a0e73f2a664d3,ms
"Dengan pengalaman lebih 5 tahun dalam industri analisis sukan dan permainan dalam talian, beliau telah mencipta nama dengan menyumbangkan ramalan terperinci dan perspektif unik kepada pelbagai penerbitan sukan, lalu memperoleh reputasi yang dihormati dalam bidang tersebut.",no,La Pana,83b25afffffffff,-33.3023192,-66.3377402,website,argentina,https://www.lapana.com.ar/,5ea4f349486d02da,ms
"Ia merupakan gabungan anggur dan, kadangkala, juga gabungan vintaj.",no,,83b2eafffffffff,-33.6015022,-69.2829074,website,argentina,https://alpasion.com/,7eef3e13a7a8f3b3,ms
"Pada tahun 2019, Baralaba SS merupakan antara sekolah pertama di negeri itu yang membuka program Tadika Disampaikan Negeri - suatu pencapaian penting bagi sistem persekolahan negeri tersebut.",no,Baralaba State School,839d2cfffffffff,-24.1814232,149.8090034,website,australia,https://baralabass.eq.edu.au/,f379e7d348ae5166,ms
