sentence,label,polygon_name,h3_cell,latitude,longitude,source,region,source_url,source_item_id,language
タジキスタン国境警備隊の小屋,yes,Pre-border checkpoint,832088fffffffff,38.0657016,74.59119485,description,tajikistan,https://www.openstreetmap.org/way/667422638,5b36adcc8ec4e08c,ja
ボートハウス,yes,Boathouse,832b85fffffffff,46.1063144,-74.2799302,description,canada-quebec,https://www.openstreetmap.org/way/447096579,2dfb6326894c2651,ja
The Well Tavernは家族向けで地域を大切にするレストラン兼パブで、ウェラード駅のすぐそばという便利な場所にある。,yes,The Well Tavern,83c993fffffffff,-32.26380305,115.81641765,description,australia,https://www.openstreetmap.org/way/1083219303,28c8ab5d69cb9c5a,ja
地域の人々が集まり、フットボール、クリケット、陸上競技などさまざまなスポーツを楽しむ場所。,yes,Nehru Maidan,833c5afffffffff,27.360602999999998,95.32529500000001,description,india-north-eastern-zone,https://www.openstreetmap.org/way/83589188,030f518825134c13,ja
この農地は使われていない,yes,The Enclosure,831828fffffffff,52.1974563,-6.35152295,description,ireland-and-northern-ireland,https://www.openstreetmap.org/way/751307989,fab4312e3706314a,ja
大型トラックの駐車場,yes,,831845fffffffff,47.39530965,-2.422856,description,pays-de-la-loire,https://www.openstreetmap.org/way/480172434,dca36e40749b78fc,ja
泳げる水場,yes,Hog Harbour Blue Hole,839e11fffffffff,-15.1097946,167.0909198,description,vanuatu,https://www.openstreetmap.org/way/198585553,dc8b77da60a390e2,ja
家族・近隣住民向けのドッグパーク,yes,,832af2fffffffff,36.69121975,-76.9908877,description,us-virginia,https://www.openstreetmap.org/way/636368477,d90b3a55624ad424,ja
農地内で小川の近くにある自然の貯水池,yes,,837a0cfffffffff,0.17023195,42.77724705,description,somalia,https://www.openstreetmap.org/way/1213086048,7f61bbfad667f435,ja
廃止された古い鉄道駅,yes,,831f91fffffffff,45.6879712,5.35996065,description,rhone-alpes,https://www.openstreetmap.org/way/143728337,cef2a6edc7efadf8,ja
旧ウラン鉱山（Fat ManとLittle Boyの供給源）、後に銀鉱山。,yes,Port Radium,83130cfffffffff,66.08544385,-118.03813625,description,canada-northwest-territories,https://www.openstreetmap.org/way/1281190890,584d96ec32388482,ja
私有島。,yes,Motu Irioa,838935fffffffff,-17.48568325,-149.90249145,description,polynesie-francaise,https://www.openstreetmap.org/way/213212127,154c2460bf268353,ja
大型貨物車とキャンピングカーの夜間駐車場,yes,,83be4efffffffff,-34.76120965,142.2807966,description,australia,https://www.openstreetmap.org/way/1373258981,34cb8e155b789015,ja
放棄され、森に取り戻された。,yes,Abandoned mango orchard,8364a6fffffffff,14.787642250000001,101.15383815000001,description,thailand,https://www.openstreetmap.org/way/459176228,5463fd64b44a84e3,ja
島はハインツェ島群の一部である,yes,တောင်ပလ,8364acfffffffff,14.426995000000002,97.78161084999999,description,myanmar,https://www.openstreetmap.org/way/24948615,2eecb381f9c8495d,ja
公的に維持されている資材置き場兼トラック駐車場だが、標識はない。,yes,,83b911fffffffff,-34.47182865,135.6864915,description,australia,https://www.openstreetmap.org/way/1055657674,e05ca2b29c1f02aa,ja
文明から遠く離れたキャンプ場。,yes,Green Dolphin Camping (Delfinul),831e5afffffffff,44.8929749,29.60429885,description,romania,https://www.openstreetmap.org/way/263969938,145908d208221903,ja
小学校,yes,Escola Primária,83831afffffffff,-7.85952855,13.115223,description,angola,https://www.openstreetmap.org/way/705413867,e413dddab254967b,ja
小丘地帯,yes,,83acd6fffffffff,-17.141278550000003,11.7921213,description,angola,https://www.openstreetmap.org/way/1174004220,0813605767f7f9db,ja
"敷地内にはチェディ・ウィハン・サムプッテという独特な建物があり、512,028体の仏像を収め、外壁には223基の小塔がある。",yes,วัดมณีไพรสณฑ์,836485fffffffff,16.716656399999998,98.5737649,description,thailand,https://www.openstreetmap.org/way/548044894,30b8b714a5f279ab,ja
明確な敷地で囲まれた住宅,yes,,838f6bfffffffff,-7.5721425,-72.7196889,description,brazil-norte,https://www.openstreetmap.org/way/914834959,e2cb5fdd892a2453,ja
携帯電話基地局,yes,,83ac84fffffffff,-20.50122515,16.6906853,description,namibia,https://www.openstreetmap.org/way/788543279,eaa033e171c6b581,ja
風力タービン17基。正確な位置は航空画像ではまだ確認できない,yes,,835289fffffffff,11.5304113,42.49968965,description,djibouti,https://www.openstreetmap.org/way/978103331,aa096f9f38327983,ja
職員・教師用駐車場。,yes,,836d34fffffffff,19.161333550000002,-96.1116816,description,mexico,https://www.openstreetmap.org/way/113790464,fdd57d9b3b773e82,ja
古い英国建築,yes,,83649dfffffffff,18.94105325,96.4317958,description,myanmar,https://www.openstreetmap.org/way/417661715,bab65950404e2794,ja
樹木がいくつかある砂地。,yes,Kgalagadi Nature Reserve Campsite,83ad86fffffffff,-26.77294325,20.632359649999998,description,botswana,https://www.openstreetmap.org/way/408601941,3cb3cee8655449e8,ja
仏塔。,yes,Chua Linh Phuoc,836932fffffffff,13.166087749999999,109.131014,description,vietnam,https://www.openstreetmap.org/way/904885050,bf40ee907930e31c,ja
森林伐採地,yes,Berong Nickel Mine,83682afffffffff,9.4042229,118.23163124999999,description,philippines,https://www.openstreetmap.org/way/874182647,96567b01f142a005,ja
テレメズなどへ向かう乗り合いタクシー乗り場,yes,,83219bfffffffff,38.61114775,66.25445105,description,uzbekistan,https://www.openstreetmap.org/way/971690426,16ad0e82e0e0166d,ja
食料庫として使われる無人のサンゴ島,yes,Jemo,835b51fffffffff,10.07935025,169.5245216,description,marshall-islands,https://www.openstreetmap.org/relation/18997208,ec8c78d332edff25,ja
高い丘,yes,UGLAMYA,830cddfffffffff,55.182541549999996,-160.5024316,description,us-alaska,https://www.openstreetmap.org/way/557848275,a0bd1de98a29322d,ja
光ファイバーケーブル中継局,yes,,83b95bfffffffff,-32.37793955,124.6145724,description,australia,https://www.openstreetmap.org/way/1069825606,e2c5beee23bd72df,ja
地元の岩を使って1883年に建てられた。,yes,Cordillo Downs woolshed,83b993fffffffff,-26.7076785,140.62537945,description,australia,https://www.openstreetmap.org/way/852540765,0ccdfff5a23d20f2,ja
この公園にはスクエア・キロメートル・アレイ（SKA）電波天文施設がある。,yes,Meerkat National Park,83bc59fffffffff,-30.68785055,21.4482565,description,south-africa,https://www.openstreetmap.org/way/886682729,b54fa186b08d6bb8,ja
これは、硝石鉱山で働いていた1900年代初頭から中頃の列車の給水槽に給水するために使われた井戸だった。,yes,El Pique,83b30efffffffff,-20.615686150000002,-69.6043656,description,chile,https://www.openstreetmap.org/way/1292206173,d3fa330fe52956df,ja
舗装面は茶色／黄色っぽい,yes,,831e85fffffffff,42.5963407,14.0757555,description,italy,https://www.openstreetmap.org/relation/13411365,06b1e259c68dceba,ja
雨水の水たまり,yes,,836b2bfffffffff,15.082598999999998,25.539234450000002,description,sudan,https://www.openstreetmap.org/way/972284217,484a829f202f8cbd,ja
工業施設用の大型車駐車場。,yes,,8338abfffffffff,28.20413025,-0.1622684,description,algeria,https://www.openstreetmap.org/way/1084434488,52d51b9eb44d133b,ja
仏教のストゥーパ,yes,,833c00fffffffff,28.11518075,86.1707967,description,china-tibet,https://www.openstreetmap.org/way/345752857,350bd00e20dc651e,ja
サンゴ礁に囲まれた、無人で岩が多く森林に覆われた島。,yes,Failonga Island,837390fffffffff,0.7131389,127.47967539999999,description,indonesia-maluku,https://www.openstreetmap.org/way/998565436,bef3c1bb33cd3b2c,ja
箱と複数のソーラーパネルおよびアンテナ,yes,,83b881fffffffff,-23.4009782,132.39508965,description,australia,https://www.openstreetmap.org/way/1040076149,4663e77979f86f30,ja
全長60フィートまでの船舶向けに、長期係留場所と一時係留スペースを利用できる。,yes,Robert Storrs Small Boat Harbor,8322d0fffffffff,53.8768719,-166.5531889,description,us-alaska,https://www.openstreetmap.org/way/888243068,9e744b8f406f7aea,ja
これは海岸沿いで最も孤立した難破船の一つで、オットセイの群れに守られている。,yes,Otavi,83ac32fffffffff,-25.73241265,14.833140499999999,description,namibia,https://www.openstreetmap.org/relation/20250022,a43e395216f04b29,ja
鹿石と墓,yes,Uushigiin Uver,83250bfffffffff,49.656366950000006,99.929214,description,mongolia,https://www.openstreetmap.org/way/398981812,24dc31006dfb6492,ja
ワイクク・ロッジはアオランギ森林公園北端にある改装農家で、24人が宿泊できる。,yes,Waikuku Lodge,83bb28fffffffff,-41.41217335,175.36480419999998,description,new-zealand,https://www.openstreetmap.org/way/486347708,b3ebaa7992e3646d,ja
湖の東部は海水で、西部は淡水である,yes,Балқаш көлі,832008fffffffff,45.92661325,76.32520525000001,description,kazakhstan,https://www.openstreetmap.org/relation/19025268,131b8add7b795ace,ja
ウェブサイトのトラフィックを分析し、ウェブサイト体験を最適化するためにCookieを使用しています。,no,اوفرلك للتسوق,83521bfffffffff,15.3046273,44.2300836,website,yemen,http://www.awferluck.com/,d9e5c2c2cf8c1ca3,ja
オンズロー・スクールでは、単なる教育機関以上の存在となることを目指しています；,no,Onslow Primary School,83a612fffffffff,-21.6383448,115.1105134,website,australia,https://www.onslowschool.wa.edu.au/,d042c67cf46c6a50,ja
2000年、メイボドは国の記念物リストでイラン初の歴史都市として記録された。,no,بومگردی کثنوا,834321fffffffff,32.228179,54.0129277,website,iran,https://www.meybodadvisor.ir/,45d4adfff711c079,ja
この地域では鳥インフルエンザが発生しています。感染拡大の抑制にご協力ください：,no,Hermaness National Nature Reserve,8309a5fffffffff,60.8238649,-0.8922347,website,scotland,https://www.nature.scot/enjoying-outdoors/places-visit/nnrs/Hermaness-national-nature-reserve,bcfc10ad729b4f85,ja
最近の技術的な課題と予定されているメンテナンスにより、発電能力の出力が低下しています。,no,Tuvalu Electricity Corporation,839a4afffffffff,-8.5261121,179.1960205,website,tuvalu,https://www.tectuvalu.tv/,566f2fa3ffd09d02,ja
北極へようこそ――Icecamp Greenlandへようこそ！,no,Icecamp Greenland,8306e5fffffffff,65.7884692,-37.8779945,website,greenland,https://icecamp-greenland.com,b1fefb4484e0d941,ja
ロス島を拠点とするAFDは、米国南極プログラムに専門的な緊急対応サー…,no,Antarctic Fire Department,83ed49fffffffff,-77.8470703,166.6696674,website,antarctica,http://www.antarcticfire.org/,f1598fe0914974cc,ja
利用規約および除外事項が適用されます。今すぐ注文,no,Dunkin',832ad5fffffffff,34.7712947,-77.3875852,website,us-north-carolina,https://locations.dunkindonuts.com/en/nc/jacksonville/433a-western-blvd/307528,92e4a38787412c27,ja
ロマンチックな旅行者も家族連れも、カリフォルニアを代表するリゾート、カーメル・バレー・ランチでアクションと楽しさを見つけます。,yes,Carmel Valley Ranch Golf Course,83291afffffffff,36.5179587,-121.8005572,website,us-california,https://www.carmelvalleyranch.com/,79d0f3eef83d28fe,ja
ジョージ・ウェイン・ソーンブローは1914年7月7日にカンザス州リンカーンで、メアリー・エディス・キャンベル・ソーンブロー（25歳）とアルバート・リロイ・ソーンブロー（27歳）の息子として生まれた。,no,,830cd8fffffffff,55.3185993,-162.6094603,website,us-alaska,https://www.findagrave.com/memorial/42234822/george-wayne-thornbrough,1c3d15694c890627,ja
申し訳ありませんが、それは有効な便名ではありません。もう一度お試しください,no,Aeropuerto Internacional General Roberto Fierro Villalobos,8348f4fffffffff,28.7030761,-105.963347,website,mexico,https://www.oma.aero/es/aeropuertos/chihuahua/,5cfba8c57da55876,ja
2005年以来、何千人もの人々が最適なドメイン名を取得するお手伝いをしてきました,no,八番坑&舊道口,834ba1fffffffff,25.1102205,121.8453311,website,taiwan,http://www.8fankeng.com/02b.htm,bc7a3dda423631c7,ja
検索,no,Booth Hill School,832a14fffffffff,41.2604261,-73.1729923,website,us-connecticut,https://boothhillschool.wordpress.com/,0c9997cc1263d3b2,ja
このページは、Debianシステムへのインストール後にApache2サーバーが正しく動作することをテストするために使用されるデフォルトのウェルカムページです。このページを読める場合、このサイトでApache HTTPサーバーが動作していることを意味します。サーバーの運用を続ける前に、（/var/www/html/index.htmlにある）このファイルを置き換えてください。,no,Relai de la Montagne d'Ambre,83a376fffffffff,-12.4990752,49.204855,website,madagascar,http://montagnedambre.normada.com/,69bbcebc070eddda,ja
1976年、Landsatのデータはカナダ沿岸調査の一部として使用された。,no,Landsat Island,830f42fffffffff,60.1767204,-64.0420475,website,canada-newfoundland-and-labrador,https://landsat.gsfc.nasa.gov/article/landsat-island,2661d46d38dc428e,ja
現状に甘んじなかったからこそ、私たちは世界で最も有名なサメダイビングの一つになった。,no,Aqua Trek Beqa,839b6afffffffff,-18.2542125,178.0661535,website,fiji,https://www.aquatrek.com/,132e0e5b0397c49e,ja
何よりも、私たちは聖書の神であり万物の創造主であるエホバをたたえたいと考えています。,no,Salón del Reino de los Testigos de Jehová,838f2afffffffff,-1.5975031,-80.8465788,website,ecuador,https://www.jw.org/,074cc21bc776395e,ja
厳選された15軒の特色あるバーとレストランをお楽しみください。,no,Oasis,833985fffffffff,33.2829052,-8.3851831,website,morocco,https://www.mazaganbeachresort.com/dining/oasis,760a8c9933b011a2,ja
新しいマクドナルド・リワード・プログラムで、お好きな食事がさらにお得になりました！,no,ماكدونالدز,83536efffffffff,26.0504452,50.4987247,website,gcc-states,https://www.mcdonalds.com/bh/en-bh.html,42fb472d7ddfc685,ja
*利用可能な都市を参照,no,Armazém Paraíba,838026fffffffff,-8.3570118,-42.2473559,website,brazil-nordeste,https://www.armazemparaiba.com.br,d064d4b3a551b868,ja
4.cnによってドメイン取引を保護 | CDN高速化サービス提供：,no,龙湖区文化馆,834110fffffffff,23.3756313,116.7110444,website,china-guangdong,http://www.lhwhg.com/,322e481bf54765d3,ja
ボリーニョス,no,Fábrica 1,838180fffffffff,-8.1799096,-34.9484054,website,brazil-nordeste,https://www.vitarella.com.br/,a0ffcbb09ba9cb90,ja
テクノロジーを活用した手作業に加え、私たちはお客様に次のサービスを提供しています,no,Action B,836ae3fffffffff,3.1206442,29.5827903,website,congo-democratic-republic,https://actionba.com,35c4875721ac4316,ja
このページが表示されるのは、新しいサイトを提供するためのウェブサーバーを設定したものの、まだサイトのコンテンツをアップロードしていないことを意味します。,no,فندق حمام الصالحين,833873fffffffff,34.8588948,5.7095044,website,algeria,https://www.hammam-salihine.com/,75380e8736f690a0,ja
Seint Makeup Palletteとは何ですか？,no,Centre De Soins A La Source,831f80fffffffff,47.7792165,7.1315447,website,alsace,https://it-beaute.com/centre-de-soins-a-la-source,ae3a0e73f2a664d3,ja
スポーツ分析およびオンラインゲーム業界で5年以上の経験を持ち、詳細な予測と独自の視点をさまざまなスポーツ出版物に寄稿することで名を上げ、尊敬される評価を得ている。,no,La Pana,83b25afffffffff,-33.3023192,-66.3377402,website,argentina,https://www.lapana.com.ar/,5ea4f349486d02da,ja
ブドウのブレンドであり、ときにはヴィンテージのブレンドでもある。,no,,83b2eafffffffff,-33.6015022,-69.2829074,website,argentina,https://alpasion.com/,7eef3e13a7a8f3b3,ja
2019年、バララバSSは州内で初めて州提供幼稚園プログラムを開始した学校の一つとなり、州の学校教育制度にとって重要な節目となった。,no,Baralaba State School,839d2cfffffffff,-24.1814232,149.8090034,website,australia,https://baralabass.eq.edu.au/,f379e7d348ae5166,ja
－1 2 3「Noccundra」。Bulloo Shire。2007年3月12日に原本からアーカイブ。2006年7月7日に取得。,no,Noccundra Hotel,83bec9fffffffff,-27.8177595,142.5886625,website,australia,https://en.wikipedia.org/wiki/Noccundra,8db07f0d2b3919d2,ja
Kalbarri Anchorage Caravan Parkチーム,no,Kalbarri Anchorage Caravan Park,83a71dfffffffff,-27.7001277,114.1706516,website,australia,https://www.kalbarrianchorage.com.au/,3b1c4d9193f0377d,ja
私たちの学校,no,Walkaway Primary School,83a700fffffffff,-28.9393072,114.7991177,website,australia,https://www.walkawayps.wa.edu.au/,ddbcefb6f6328e0e,ja
WoodsideのCLNG JVにおける参加権益は25%、Extended Interest JVsにおける権益は31.567%です。,no,North West Shelf Project,83a6a6fffffffff,-20.59502,116.7747966,website,australia,https://www.woodside.com/what-we-do/operations/north-west-shelf,88dbf0c4ed50c95b,ja
Lotus Creekの私たちのHomesteadへようこそ。皆さまをお迎えできることを大変うれしく思います。,no,The Homestead @ Lotus Creek,839d2afffffffff,-22.3479115,149.1032665,website,australia,https://www.lchomestead.com,166b10dd12b803a9,ja
Wugudaji-Adels Grove,no,Adels Grove,839c60fffffffff,-18.6901518,138.5298327,website,australia,https://www.adelsgrove.com.au/,73a909f5585393fc,ja
John Flynn Private Hospitalで赤ちゃんを迎えましょう。,no,John Flynn Private Hospital,83beabfffffffff,-28.1542074,153.4883832,website,australia,https://www.johnflynnprivate.com.au/,274155a01e2ff8bf,ja
思いやりのある職員、質の高い設備を備え、歓迎的な農村環境に位置する、就学前から10年生までのキャンパス、Injune P-10 State Schoolへ、お子さまとともにお越しいただけることをうれしく思います。,no,Injune P-10 State School,83bed1fffffffff,-25.8471922,148.5647443,website,australia,https://injuness.eq.edu.au/,809e2e456af541c7,ja
－歴史遺産（13）,no,Paroo-Darling Visitor Centre,83b9b4fffffffff,-30.8519761,143.0886332,website,australia,https://www.nationalparks.nsw.gov.au/things-to-do/visitor-centres/paroo-darling-visitor-centre-white-cliffs,91eb98599984e3dc,ja
